fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
13.65,0.65,0.08,9.49,0.05,6.0,18.0,0.99,3.25,0.87,14.89,5
14.19,0.54,0.26,10.01,0.25,51.9,33.57,0.99636,2.78,1.92,12.66,5
6.4,0.31,0.61,4.36,0.066,22.27,17.13,0.99,3.5,1.47,12.61,7
14.6,0.75,0.67,6.95,0.48,15.0,28.0,0.99492,3.11,1.44,13.71,6
7.7,1.44,0.26,1.9,0.55,33.13,147.0,0.99,3.93,0.59,9.7,5
6.9,0.58,0.75,10.75,0.13,68.06,188.79,0.99508,3.39,0.64,11.5,6
7.64,0.895,0.75,2.3,0.36,31.91,13.0,0.99,3.67,0.58,10.8,6
5.42,0.74,0.44,14.72,0.054000000000000006,8.05,16.0,0.99,3.45,1.86,11.5,6
8.19,1.19,0.36,14.71,0.09,8.0,15.0,0.99508,2.9,1.65,8.98,5
8.54,0.82,0.29,4.3,0.43,21.0,175.94,0.99642,3.16,0.53,8.8,5
6.75,0.585,0.18,2.4,0.078,15.0,96.49,0.99638,3.31,0.92,13.27,5
12.06,0.51,0.39,12.19,0.48,6.0,14.0,0.99,3.57,0.48,12.66,6
6.05,0.75,0.4,9.02,0.51,5.0,155.33,0.99605,3.36,1.46,11.4,6
6.7,0.98,0.84,15.04,0.11,13.61,216.18,0.996,3.55,1.81,10.17,3
6.35,0.81,0.42,12.67,0.31,6.0,197.61,0.99,2.8,1.79,10.76,6
15.36,0.81,0.97,10.66,0.106,5.0,12.0,1.0,2.75,0.55,10.46,6
7.1,0.6,0.6,5.84,0.58,15.05,24.7,0.99,3.4,0.72,10.6,6
7.9,0.18,0.14,15.28,0.51,60.45,265.92,0.9941,3.28,0.7,8.86,5
6.4,0.17,0.94,11.45,0.08,26.0,96.26,1.0,3.47,0.37,9.7,6
7.1,1.1,0.01,6.8,0.14,19.0,27.0,0.99712,3.63,0.67,9.8,5
8.19,1.19,0.02,2.2,0.56,61.57,17.0,1.0,3.36,0.92,8.47,6
15.01,0.56,0.38,5.19,0.39,69.04,115.04,0.99294,3.33,0.6,10.5,6
6.9,1.51,0.21,5.13,0.18,28.76,184.62,0.99842,3.53,0.5,8.73,6
6.9,0.77,0.55,9.13,0.07400000000000001,19.16,65.0,1.0,3.53,1.15,9.25,6
11.58,0.98,0.22,11.64,0.26,7.0,139.64,1.0,3.62,0.97,10.6,5
6.5,0.53,0.45,2.0,0.34,29.0,211.01,0.99489,3.38,1.49,11.47,6
7.93,0.47,0.46,3.21,0.4,33.59,58.56,0.99,3.32,1.77,11.6,5
11.95,0.29,0.25,2.6,0.44,20.03,29.43,0.99,3.44,0.58,10.2,5
9.51,0.82,0.7,11.53,0.41,17.18,44.0,1.0,3.38,0.87,9.81,6
6.9,0.19,0.23,6.5,0.08199999999999999,70.47,23.0,0.99585,3.61,0.43,13.34,4
4.99,0.12,0.85,1.36,0.071,14.39,58.0,0.99,3.42,0.97,9.27,5
6.8,0.4,0.7,7.9,0.56,29.0,61.0,1.0,3.34,0.6,10.4,5
6.0,1.26,0.32,2.0,0.075,55.13,37.24,0.99522,3.1,0.43,10.36,6
11.32,0.2,0.81,2.1,0.064,67.8,33.06,1.0,3.33,0.64,10.42,5
6.8,1.38,0.99,2.18,0.6,10.99,38.0,1.0,3.3,0.65,11.81,6
7.25,0.9,0.37,9.1,0.12,15.0,71.72,1.0,3.99,0.94,10.8,6
11.71,1.09,0.46,7.74,0.096,21.0,59.0,0.99714,3.31,1.85,14.73,6
7.1,0.6,0.08,14.42,0.063,42.0,52.0,0.99,3.42,1.86,12.36,6
6.6,1.24,0.56,2.2,0.37,32.16,18.0,1.0,3.42,0.41,11.63,6
11.5,1.44,0.0,7.61,0.081,13.0,265.83,0.99631,3.25,0.66,9.87,5
15.32,0.27,0.13,2.0,0.4,18.0,13.27,1.0,3.21,1.53,9.9,6
8.0,1.57,0.93,14.23,0.07400000000000001,32.0,178.4,0.99,3.05,0.61,9.0,5
6.6,1.01,0.55,12.86,0.064,49.84,90.11,0.99397,3.33,0.68,11.7,7
7.67,0.66,0.4,0.97,0.075,46.84,35.0,1.0,3.36,0.59,11.05,6
13.74,0.46,0.47,1.9,0.26,18.2,91.46,0.99528,3.6,0.68,10.63,6
11.05,1.09,0.08,1.9,0.09,25.21,31.0,0.99484,3.15,1.59,10.2,6
6.2,0.64,0.94,2.5,0.081,15.0,26.0,1.0,3.57,0.5,14.69,5
10.69,0.6,0.67,4.08,0.03,34.0,60.0,1.0,3.34,0.54,13.91,5
6.2,0.61,0.75,6.99,0.071,23.08,73.06,1.0,2.98,0.63,8.68,6
8.89,1.18,0.29,1.52,0.47,19.0,41.48,1.0,3.47,0.76,10.9,7
7.55,1.3,0.27,12.37,0.16,53.77,221.66,1.0,3.3,0.56,12.54,6
15.49,1.02,0.42,8.25,0.58,35.2,188.57,0.99758,3.25,0.41,14.74,6
13.6,0.37,0.58,12.68,0.063,9.14,118.3,0.9955,3.55,0.81,14.78,7
9.6,0.63,0.33,11.81,0.059,59.14,28.0,1.0,3.66,0.76,11.58,6
7.0,0.57,0.02,5.79,0.26,38.33,26.0,0.99575,3.36,1.29,11.9,5
9.69,0.14,0.1,1.6,0.048,44.39,26.0,0.99,3.02,1.72,9.07,5
13.73,0.4,0.43,10.64,0.099,37.5,50.0,1.0,3.1,0.77,9.05,5
7.4,0.52,0.86,8.17,0.07400000000000001,17.0,24.0,0.99419,3.24,1.74,13.19,8
14.04,0.68,0.0,2.89,0.087,35.41,26.0,0.99783,3.11,1.39,10.95,5
4.78,1.07,0.61,10.48,0.19,18.0,27.0,0.99,2.86,1.73,9.4,5
6.3,1.37,0.65,3.7,0.4,6.51,94.14,1.0,2.82,0.53,10.44,6
12.89,0.65,0.07,5.03,0.58,54.65,233.02,1.0,3.92,0.78,10.55,5
6.6,0.855,0.85,11.22,0.41,29.2,100.31,1.0,3.54,1.76,11.0,6
14.54,0.77,0.49,3.88,0.27,26.0,24.0,0.99,3.45,0.98,10.55,7
8.8,0.88,0.22,2.2,0.26,12.0,69.3,1.0,3.53,1.23,9.9,5
14.14,0.29,0.98,2.4,0.43,15.0,23.0,0.99627,3.07,1.95,11.66,6
15.52,0.63,0.33,2.0,0.47,66.0,115.0,1.0,2.96,0.56,13.37,5
13.6,1.54,0.26,4.32,0.09,49.63,131.0,1.0,2.85,1.42,14.02,5
7.8,0.6,0.08,10.83,0.23,35.59,199.48,1.0,3.01,1.1,9.9,5
7.8,1.09,0.26,10.36,0.08,2.76,131.0,0.99622,3.53,1.09,14.19,5
10.04,1.58,0.87,2.0,0.22,12.0,20.0,0.99,3.18,0.54,10.19,5
7.2,0.94,0.89,9.66,0.19,55.79,55.0,0.99,3.29,1.88,9.88,5
4.97,0.15,0.13,13.82,0.18,28.56,199.61,0.99,3.29,0.54,10.1,5
6.7,0.67,0.34,14.67,0.01,67.43,42.0,1.0,3.49,0.86,12.42,6
6.7,0.31,0.64,11.54,0.18,37.53,34.87,0.99,2.86,0.42,11.71,6
15.28,0.15,0.98,2.0,0.076,14.59,20.0,1.0,3.55,0.41,10.1,5
7.0,0.56,0.56,4.64,0.077,25.08,42.0,1.0,3.0,0.59,13.35,5
6.72,0.83,0.59,8.63,0.06,57.64,285.77,0.99,3.48,0.57,11.5,6
9.29,0.36,0.89,4.95,0.23,1.69,231.26,0.99,3.56,1.62,9.49,6
11.85,0.38,0.41,3.36,0.3,15.0,25.0,1.0,3.87,1.9,11.1,6
6.37,0.69,0.32,2.2,0.54,52.98,104.0,1.0,3.33,0.51,9.5,5
6.0,0.58,0.27,2.4,0.075,61.02,80.28,1.0,3.01,0.67,14.02,6
5.6,0.8,0.12,14.15,0.07400000000000001,33.85,183.23,0.99677,3.89,0.94,11.39,6
4.6,0.91,0.16,2.2,0.38,12.0,20.0,0.99,3.83,0.95,10.39,6
8.0,1.53,0.44,2.69,0.04,16.0,29.0,0.99,3.12,1.26,10.8,6
14.63,1.42,0.68,5.1,0.19,7.99,27.0,0.99,3.54,1.96,12.94,6
6.8,0.19,0.15,5.78,0.118,19.0,20.0,1.0,3.43,0.67,11.3,6
7.89,1.35,0.28,1.97,0.19,3.14,46.66,0.99,3.54,0.76,11.3,5
7.4,0.97,0.33,2.4,0.16,62.84,26.0,1.0,2.85,0.75,8.89,6
4.63,0.56,0.04,8.64,0.1,41.39,15.96,0.99,3.63,0.6,11.3,5
11.77,0.57,0.89,2.44,0.45,40.18,175.43,1.0,3.91,0.52,11.9,5
12.38,0.46,0.15,13.15,0.09,32.0,98.0,1.0,3.84,1.89,12.74,5
11.01,1.03,0.05,6.58,0.11,3.44,67.56,1.0,3.78,0.84,11.6,7
7.2,0.89,0.44,6.66,0.19,22.0,48.0,0.99,3.3,1.52,11.5,6
5.07,0.31,0.41,2.4,0.065,34.0,60.0,1.0,3.86,1.81,11.4,6
5.8,0.61,0.22,1.35,0.33,49.89,28.0,0.99,3.55,0.66,10.9,6
7.2,1.04,0.88,11.1,0.24,50.0,129.1,0.99,3.66,0.78,12.74,6
13.91,0.32,0.2,3.72,0.06,54.7,230.44,0.99,3.29,1.14,9.2,5
10.78,0.24,0.15,1.8,0.077,26.0,35.0,1.0,3.32,0.82,11.6,6
8.15,1.3,0.09,1.7,0.08900000000000001,16.0,26.0,1.0,3.67,1.82,13.49,6
6.3,0.51,0.13,3.19,0.076,18.52,40.0,1.0,3.42,0.75,13.99,6
6.8,0.62,0.59,9.21,0.24,5.06,38.0,1.0,3.84,1.83,8.57,6
6.2,0.6,0.59,2.0,0.09,32.0,88.18,0.99,3.84,1.96,10.51,5
8.38,0.81,0.51,2.2,0.062,39.0,201.63,0.99,3.98,1.62,11.2,6
14.16,0.51,0.13,13.0,0.076,29.0,40.0,0.99574,3.42,1.38,10.36,6
15.79,0.4,0.73,2.0,0.075,59.77,44.0,1.0,3.98,0.71,10.2,5
6.0,0.24,0.47,3.6,0.067,22.4,42.0,1.0,3.39,0.66,11.0,6
