fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.2,0.41,0.27,13.18,0.114,3.0,9.0,0.99719,3.03,1.99,10.3,4
8.1,0.33,0.61,13.85,0.21,6.0,12.0,0.99,3.35,1.21,10.7,5
7.27,0.91,0.06,11.7,0.06,4.0,250.52,0.99592,3.83,0.64,14.82,4
6.36,0.655,0.16,2.1,0.07400000000000001,20.92,112.45,0.99606,3.22,0.59,8.8,5
7.5,0.68,0.21,14.54,0.07,66.51,23.0,1.0,3.93,0.6,9.49,5
4.91,0.64,0.05,1.9,0.1,62.62,288.67,0.99496,3.52,1.14,10.6,5
15.6,0.54,0.04,1.7,0.2,1.85,13.0,0.9942,3.72,1.96,12.25,5
6.2,0.57,0.3,2.1,0.048,4.0,237.29,0.99,3.44,1.25,11.56,6
10.6,0.16,0.81,13.95,0.18,16.93,18.0,1.0,3.39,1.42,12.4,6
5.6,0.54,0.04,11.65,0.049,14.53,13.0,0.9942,4.0,0.37,14.73,5
13.65,0.65,0.08,9.49,0.05,6.0,18.0,0.99348,3.57,0.87,14.89,5
7.7,0.54,0.26,11.28,0.19,51.9,33.57,0.99636,3.26,1.92,12.66,5
6.4,0.31,0.61,4.36,0.066,15.0,175.41,0.99,3.5,1.47,12.61,7
14.6,0.43,0.67,4.83,0.48,15.0,28.0,0.99492,3.11,1.61,13.71,6
7.7,1.44,0.26,1.9,0.55,33.13,147.0,0.99,3.93,0.59,9.7,5
6.9,0.58,0.75,10.75,0.054000000000000006,18.96,16.0,0.99508,3.21,0.63,11.5,6
7.64,0.895,0.75,2.3,0.36,7.0,13.0,0.99,3.34,0.58,10.8,6
5.42,0.74,0.03,14.72,0.054000000000000006,8.05,16.0,1.0,3.45,1.86,11.5,6
8.19,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,2.9,1.65,8.98,5
8.54,0.82,0.29,4.3,0.49,21.0,120.74,0.99642,3.16,0.53,9.4,5
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.92,13.27,5
6.2,1.03,0.39,2.5,0.48,6.0,14.0,1.0,3.57,1.32,12.66,6
7.5,0.38,0.76,2.3,0.51,5.0,155.33,0.99605,3.36,1.46,11.4,6
6.7,0.98,0.02,15.04,0.11,13.61,216.18,0.996,3.55,1.98,12.62,3
13.04,0.81,0.42,12.67,0.3,6.0,14.0,0.99,3.51,1.38,10.76,6
7.5,0.81,0.97,10.66,0.106,5.0,12.0,1.0,3.94,0.55,10.46,6
7.1,0.27,0.6,10.86,0.58,17.0,135.83,0.99814,3.46,0.72,10.6,6
7.9,0.18,0.14,14.99,0.51,7.0,265.92,0.9941,3.28,0.7,8.86,5
6.4,0.36,0.94,11.45,0.35,26.0,96.26,0.99661,3.47,0.77,9.7,6
7.1,1.1,0.04,10.72,0.14,19.0,27.0,0.99712,3.63,0.67,9.8,5
6.4,0.94,0.04,2.2,0.17,2.86,17.0,0.99588,3.36,0.92,10.4,6
7.19,0.56,0.15,1.8,0.49,50.21,115.04,0.99294,3.33,0.6,10.5,6
6.9,1.51,0.21,5.13,0.18,16.0,65.0,0.99842,3.53,0.5,9.23333333333333,6
6.9,0.77,0.35,11.3,0.07400000000000001,16.0,65.0,1.0,3.53,1.15,9.25,6
11.93,0.98,0.25,2.3,0.071,7.0,58.0,0.99633,3.62,0.97,10.6,5
6.5,0.53,0.06,2.0,0.34,29.0,211.01,0.99489,3.38,0.83,10.3,6
7.93,0.47,0.46,2.2,0.4,33.59,58.56,0.99647,3.32,1.77,11.6,5
11.95,0.7,0.25,2.6,0.44,11.15,29.43,1.0,3.44,0.58,10.2,5
6.5,0.82,0.7,11.53,0.41,17.18,44.0,1.0,3.38,0.87,9.81,6
6.9,0.19,0.2,6.5,0.08199999999999999,9.0,23.0,0.99585,3.61,0.43,13.34,4
6.1,0.12,0.25,7.49,0.071,14.39,58.0,0.99633,3.42,0.97,9.27,5
6.8,1.3,0.7,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,5
6.0,1.26,0.32,2.0,0.075,22.0,47.0,0.99522,3.1,0.59,10.36,6
10.98,0.48,0.18,2.1,0.064,3.35,34.0,0.99552,3.33,0.64,9.41,5
6.8,0.47,0.08,2.18,0.064,56.26,38.0,1.0,3.3,0.65,14.33,6
7.1,0.9,0.07,9.1,0.12,15.0,71.72,0.9951,3.08,0.66,10.8,6
11.71,0.29,0.46,7.74,0.096,21.0,59.0,0.99714,3.31,0.67,14.73,6
7.1,0.6,0.08,14.42,0.063,42.0,52.0,0.99,3.42,1.86,12.36,6
6.6,0.32,0.35,2.2,0.37,31.74,18.0,0.99444,3.42,0.41,11.3,6
11.5,1.44,0.0,7.61,0.081,13.0,265.83,0.99631,3.25,0.66,12.25,5
15.32,0.27,0.13,2.0,0.058,18.0,22.0,1.0,3.21,0.68,9.9,6
8.0,0.39,0.93,14.23,0.07400000000000001,32.0,84.0,0.99717,3.39,0.61,9.0,5
6.6,1.01,0.55,12.86,0.064,49.84,29.0,0.99397,3.85,0.62,11.7,7
7.67,0.42,0.4,12.02,0.075,46.84,35.0,1.0,3.36,0.59,14.01,6
11.54,0.77,0.08,1.9,0.077,18.2,45.0,0.99528,3.6,0.68,10.3,6
5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.47,10.2,6
6.2,0.64,0.94,2.5,0.081,15.0,26.0,0.99538,3.57,0.5,14.69,5
10.69,0.6,0.32,4.08,0.02,34.0,60.0,1.0,3.34,0.41,9.9,5
6.2,0.81,0.08,6.99,0.071,9.89,245.29,0.99646,2.98,0.63,12.77,6
8.89,1.18,0.29,1.52,0.22,19.0,41.48,1.0,3.83,0.76,10.9,7
6.7,0.855,0.27,12.37,0.01,30.37,38.0,1.0,3.3,0.56,10.47,6
15.49,0.44,0.42,3.99,0.064,14.0,188.57,0.99758,3.25,0.41,14.74,6
8.36,0.37,0.36,1.97,0.063,12.0,118.3,0.9955,3.17,0.81,14.78,7
6.5,0.63,0.33,11.81,0.059,16.0,28.0,1.0,3.66,0.64,11.58,6
7.0,0.57,0.02,5.79,0.26,40.89,26.0,0.99575,3.36,1.29,12.78,5
6.3,1.15,0.1,1.6,0.048,12.0,26.0,1.0,3.02,1.72,12.1,5
11.2,0.4,0.28,13.02,0.099,19.0,50.0,1.0,3.1,0.68,10.4,5
7.4,0.36,0.86,8.17,0.07400000000000001,17.0,24.0,0.99419,3.24,1.74,14.68,8
7.1,0.68,0.0,2.89,0.087,17.0,26.0,0.99783,3.67,1.39,13.89,5
4.78,1.07,0.61,7.73,0.083,18.0,27.0,0.99,3.42,1.92,9.4,5
6.3,1.39,0.65,3.7,0.4,32.0,94.14,1.0,3.39,0.53,10.44,6
12.89,0.65,0.0,2.2,0.08,18.0,260.54,1.0,3.92,0.78,10.89,5
6.6,0.855,0.67,11.22,0.062,29.2,166.81,0.99,3.54,1.76,11.0,6
14.54,0.77,0.3,2.74,0.31,26.0,24.0,1.0,2.95,0.63,10.55,7
8.8,0.88,0.22,2.2,0.066,12.0,34.88,0.99636,3.53,0.56,9.9,5
14.14,0.855,0.98,2.4,0.15,15.0,23.0,0.99627,3.07,1.95,11.66,6
13.43,0.63,0.33,13.56,0.47,66.0,115.0,0.99787,2.96,0.56,9.5,5
13.6,1.54,0.26,4.32,0.1,25.19,131.0,1.0,2.85,1.42,9.9,5
7.8,0.6,0.52,10.83,0.23,11.91,31.29,0.99,2.76,0.52,9.9,5
7.8,0.6,0.26,10.36,0.08,31.0,131.0,0.99622,3.53,1.56,13.36,5
10.04,1.58,0.77,2.0,0.076,12.0,20.0,0.99546,3.18,0.54,10.19,5
7.2,0.79,0.89,10.97,0.19,12.0,55.0,0.99546,3.29,1.88,9.88,5
4.97,0.15,0.13,5.72,0.18,28.56,36.53,1.0,3.29,0.54,10.1,5
6.7,0.67,0.34,4.74,0.01,35.22,42.0,1.0,3.49,0.86,9.15,6
6.7,0.16,0.64,2.1,0.18,24.0,10.85,0.99494,2.86,0.42,13.42,6
15.28,0.695,0.98,2.0,0.076,13.1,20.0,1.0,3.55,1.25,10.1,5
7.0,0.56,0.56,6.74,0.077,58.97,42.0,1.0,3.34,0.59,13.35,5
6.2,0.83,0.14,1.9,0.06,15.0,285.77,0.99396,3.48,0.57,11.5,6
6.4,0.36,0.53,4.95,0.23,1.69,231.26,0.99,2.97,0.93,10.46,6
11.85,0.38,0.41,3.36,0.3,15.0,25.0,1.0,3.87,1.9,11.1,6
6.37,0.69,0.32,2.2,0.069,35.0,104.0,1.0,3.33,0.51,9.5,5
6.0,0.58,0.2,2.4,0.075,38.52,80.28,0.99,3.01,0.67,14.02,6
5.6,0.31,0.78,14.15,0.07400000000000001,31.01,30.93,0.99677,3.39,0.48,10.5,6
7.46,0.91,0.4,2.2,0.38,12.0,20.0,0.99474,3.83,0.64,11.8,6
8.0,1.53,0.44,6.86,0.52,16.0,29.0,0.99,3.12,0.78,10.8,6
14.63,1.42,0.68,5.1,0.076,13.0,27.0,0.99,3.54,0.83,12.94,6
6.8,0.67,0.15,5.78,0.118,13.0,20.0,1.0,3.43,0.67,11.3,6
6.2,0.56,0.28,1.97,0.39,3.14,46.66,0.99,3.54,0.76,11.3,5
7.4,0.97,0.33,2.4,0.068,62.84,26.0,0.9947,2.85,0.6,11.9,6
10.05,0.56,0.09,1.7,0.1,41.39,61.69,0.99,3.1,0.6,11.3,5
6.1,1.03,0.1,4.94,0.45,13.0,175.43,1.0,3.91,0.5,11.9,5
12.38,0.46,0.15,13.15,0.34,32.0,98.0,1.0,3.33,0.7,12.74,5
11.01,1.03,0.05,6.58,0.11,24.0,163.19,1.0,3.29,0.84,11.6,7
7.2,0.39,0.44,6.66,0.19,22.0,48.0,0.99,3.3,0.84,11.5,6
7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.86,0.85,11.4,6
5.8,0.61,0.11,1.8,0.09,49.89,28.0,0.99,3.55,0.66,10.9,6
7.2,0.43,0.33,2.5,0.24,6.21,129.1,0.99,3.14,0.78,12.8,6
13.91,0.32,0.2,3.72,0.12,54.7,79.0,0.99,3.29,0.54,9.2,5
10.63,0.55,0.15,1.8,0.077,26.0,35.0,1.0,3.32,0.82,11.6,6
5.4,1.3,0.09,1.7,0.08900000000000001,16.0,26.0,1.0,3.67,0.73,11.6,6
6.3,0.51,0.13,3.19,0.076,61.97,40.0,1.0,3.42,0.75,13.99,6
6.8,0.62,0.08,9.21,0.52,5.06,38.0,0.99,3.84,1.63,13.53,6
6.2,0.6,0.08,2.0,0.09,32.0,41.72,0.9949,3.45,1.96,10.51,5
8.38,1.23,0.51,2.2,0.062,39.0,201.63,0.99512,3.52,0.76,11.2,6
14.16,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,1.38,11.0,6
15.79,0.67,0.73,2.0,0.075,32.0,44.0,1.0,3.98,0.71,10.2,5
6.0,0.88,0.47,3.6,0.067,22.4,42.0,1.0,3.39,0.66,11.0,6
