Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.39,0.21,0.81,2.36,1.45,0.71,0.07,9
F,0.78,0.14,0.81,1.91,0.15,0.0725,0.37,7
I,0.66,0.57,0.11,0.4555,0.177,0.34,0.66,9
I,0.76,0.49,0.12,2.27,1.1,0.1,0.9,11
M,0.8,0.21,0.04,1.08,0.13,0.67,0.7,6
M,0.6,0.6,0.9,2.0,0.55,0.55,0.09,7
M,0.69,0.375,0.98,1.59,0.1685,0.24,0.15,8
F,0.78,0.5,0.19,0.5765,1.14,0.42,0.21,10
I,0.41,0.31,0.86,0.45,1.49,0.0,0.39,7
M,0.51,0.37,0.32,0.65,0.6,0.15,0.23,12
I,0.595,0.3,0.15,1.12,1.26,0.13,0.22,12
I,0.585,0.3,0.14,0.97,0.19,0.28,0.39,9
M,0.56,0.2,0.91,0.92,0.08,0.23,0.08,6
I,0.52,0.54,0.31,1.1,0.87,0.64,0.215,10
M,0.44,0.59,1.04,1.77,0.14,0.35,0.16,9
I,0.76,0.21,0.23,0.06,0.54,0.0,0.25,8
I,0.68,0.24,0.47,0.0,0.24,0.56,0.34,12
F,0.36,0.31,0.7,1.71,0.41,0.53,0.335,9
M,0.11,0.49,0.61,0.25,0.37,0.13,0.72,10
I,0.52,0.38,1.06,0.33,0.45,0.16,0.295,16
F,0.52,0.33,0.69,1.46,0.5825,0.36,0.61,14
I,0.8,0.48,0.29,0.63,1.07,0.08,0.16,10
I,0.63,0.24,0.02,0.88,0.92,0.73,0.13,7
F,0.46,0.32,0.29,0.42,0.29,0.4,0.86,9
M,0.1,0.37,0.19,2.82,0.7,0.61,0.2,10
M,0.69,0.35,0.6,1.1,0.63,0.44,0.1,9
M,0.15,0.08,0.115,0.3455,0.74,0.04,0.34,9
I,0.67,0.55,0.49,1.08,0.2015,0.36,0.04,11
F,0.46,0.06,0.29,0.62,0.53,0.09,0.88,12
M,0.39,0.07,1.09,0.3245,0.52,0.0735,0.67,8
I,0.24,0.31,0.49,1.91,1.09,0.018000000000000002,0.86,7
M,0.46,0.2,0.11,0.83,0.1805,0.1035,0.75,10
F,0.66,0.585,0.02,1.966,0.9,0.27,0.0,18
F,0.75,0.65,0.92,1.64,0.27,0.0465,0.21,8
F,0.09,0.09,1.11,0.1225,0.38,0.0115,0.04,5
F,0.65,0.44,0.135,1.38,0.368,0.08,0.3,10
M,0.58,0.36,1.0,0.76,0.69,0.1965,0.89,16
M,0.5,0.32,0.12,2.46,1.37,0.41,0.28,12
M,0.36,0.46,0.02,2.13,0.54,0.1,0.93,17
M,0.48,0.42,0.01,0.8085,0.61,0.2,0.38,14
I,0.64,0.12,0.23,1.3905,1.18,0.27,0.88,12
I,0.8,0.32,0.14,0.22,1.43,0.47200000000000003,0.13,19
M,0.42,0.12,0.01,0.89,1.03,0.465,0.41,17
M,0.71,0.2,0.73,0.69,0.01,0.02,0.79,11
I,0.81,0.49,0.02,0.41,0.377,0.18,0.29,9
M,0.42,0.51,0.06,2.38,0.29,0.19,0.8,5
M,0.38,0.45,0.18,0.21,0.74,0.37,0.62,9
I,0.45,0.49,0.63,0.26,0.85,0.061,0.69,6
I,0.54,0.63,0.73,2.21,1.36,0.58,0.31,5
M,0.81,0.32,0.16,2.82,1.44,0.37,0.52,6
I,0.165,0.115,0.62,1.17,0.05,0.003,0.42,4
M,0.12,0.35,0.15,0.58,0.055,0.0285,0.06,7
M,0.47,0.55,0.03,2.32,1.4,0.26,0.48,6
I,0.38,0.27,0.38,0.33,0.13,0.64,0.92,5
M,0.66,0.61,0.43,0.39,0.3245,0.19,0.23,10
M,0.08,0.5,1.07,0.15,0.76,0.27399999999999997,0.15,13
M,0.71,0.45,0.2,2.12,0.342,0.19699999999999998,0.84,12
M,0.61,0.22,1.08,2.61,0.99,0.27,0.405,20
I,0.58,0.62,0.235,2.48,0.3,0.20600000000000002,0.23,14
F,0.31,0.46,1.05,0.77,0.44,0.32,0.34,15
F,0.39,0.19,0.19,0.45,0.11,0.41,0.13,14
I,0.76,0.42,0.165,0.46,0.58,0.15,0.7,21
I,0.67,0.42,0.84,1.93,1.42,0.45,0.03,16
M,0.56,0.24,0.16,0.61,1.24,0.1735,0.23,13
I,0.22,0.33,0.5,2.76,0.2345,0.27,0.35,6
I,0.25,0.23,0.9,2.79,1.1,0.031,0.045,6
M,0.6,0.33,0.41,1.72,1.41,0.75,0.13,9
I,0.52,0.4,0.72,0.6865,0.295,0.1715,0.185,9
I,0.47,0.23,0.15,1.9,0.39,0.34,0.71,14
M,0.59,0.37,1.13,1.96,0.222,0.56,0.17,12
I,0.54,0.1,0.21,0.84,0.243,0.72,0.43,10
M,0.58,0.61,0.98,0.65,1.03,0.38,0.315,11
M,0.31,0.6,0.12,2.07,1.33,0.35,0.05,15
F,0.15,0.4,0.14,1.35,0.09,0.264,0.3,14
M,0.3,0.17,0.68,1.38,0.99,0.2,0.02,6
M,0.11,0.18,0.89,2.01,0.7,0.13,0.12,13
M,0.71,0.43,0.08,1.62,1.29,0.0255,0.82,5
I,0.35,0.54,0.1,0.85,0.0905,0.67,0.2,11
I,0.57,0.305,0.4,1.8,0.59,0.0705,0.08,10
I,0.57,0.06,0.08,2.63,1.31,0.02,0.88,6
I,0.68,0.12,1.03,1.5959999999999999,0.76,0.4075,0.585,21
F,0.65,0.515,0.36,2.25,0.19,0.17,0.44,13
F,0.645,0.49,0.85,2.01,0.89,0.2285,0.65,25
M,0.35,0.2,0.1,0.9245,0.17,0.2185,0.49,19
M,0.615,0.33,1.12,0.51,1.29,0.02,0.47,18
F,0.49,0.45,0.03,1.49,1.43,0.74,0.13,7
I,0.09,0.27,0.42,0.1365,0.12,0.07,0.74,6
M,0.77,0.17,0.47,0.26,0.32,0.53,0.94,5
M,0.1,0.34,0.16,0.88,0.03,0.35,0.56,8
I,0.71,0.63,0.78,1.5765,0.5115,0.26,0.665,16
F,0.25,0.56,0.5,1.2125,0.63,0.205,0.1,27
M,0.48,0.47,0.68,2.22,1.18,0.297,0.61,18
F,0.565,0.25,0.6,1.1420000000000001,0.387,0.72,0.98,17
I,0.595,0.06,0.15,2.77,1.24,0.04,0.52,13
M,0.26,0.43,0.88,0.76,1.22,0.2815,0.32,17
M,0.43,0.35,0.12,0.3,0.165,0.0995,0.15,8
F,0.45,0.65,0.79,2.05,0.1965,0.1325,0.175,10
F,0.33,0.61,0.35,1.72,1.43,0.41,0.31,7
I,0.8,0.2,1.04,0.56,0.276,0.1,0.48,13
I,0.81,0.26,0.9,1.39,1.14,0.14,0.27,14
F,0.65,0.375,1.09,1.26,0.2,0.71,0.97,13
I,0.42,0.26,0.31,0.73,0.3395,0.46,0.5,8
F,0.63,0.56,1.13,1.29,1.0,0.1865,0.62,17
F,0.32,0.525,0.97,0.31,0.11,0.13,0.53,13
M,0.62,0.455,0.58,0.958,0.29600000000000004,0.24,0.39,14
F,0.65,0.41,0.145,0.27,0.78,0.15,0.265,9
I,0.59,0.56,0.83,0.84,1.32,0.174,0.58,13
M,0.12,0.22,1.11,0.87,0.0815,0.47,0.39,7
M,0.3,0.2,0.02,1.51,0.58,0.14,0.93,7
F,0.505,0.13,0.14,1.93,0.14,0.76,0.215,12
M,0.77,0.17,0.095,0.9,0.8,0.6,0.075,7
I,0.36,0.43,0.97,0.7575,0.2735,0.2,0.275,13
F,0.21,0.4,0.19,0.86,0.2675,0.63,0.08,9
F,0.42,0.445,1.08,1.67,1.35,0.27,0.61,9
F,0.12,0.48,0.78,1.0965,0.419,0.59,0.35,17
M,0.57,0.48,0.76,0.3,0.97,0.34,0.19,14
M,0.65,0.48,0.47,0.67,1.44,0.21,0.415,13
F,0.31,0.47,1.12,1.54,0.44,0.38,0.68,15
M,0.63,0.19,0.19,2.11,1.27,0.03,0.66,17
F,0.46,0.37,0.95,0.41,1.24,0.13,0.1,8
F,0.25,0.14,0.09,2.38,0.63,0.19,0.33,8
M,0.36,0.65,0.63,0.03,0.83,0.09,0.23,12
M,0.7,0.34,0.71,0.47,0.16,0.0915,0.4,11
F,0.11,0.22,0.6,0.14,0.13,0.12,0.57,7
F,0.465,0.37,0.58,1.55,1.23,0.1185,0.11,10
M,0.34,0.21,0.91,2.45,0.0935,0.46,0.28,11
F,0.15,0.53,0.5,1.79,0.192,0.46,0.43,9
F,0.38,0.56,0.97,2.43,0.12,0.07400000000000001,0.0,10
M,0.5,0.42,0.12,0.5429999999999999,0.82,0.48,0.92,9
F,0.51,0.2,0.2,0.2225,0.58,0.053,0.37,6
M,0.6,0.62,0.165,1.81,1.14,0.46,0.44,12
M,0.34,0.62,0.56,1.42,1.19,0.57,0.415,11
F,0.36,0.52,1.08,1.64,0.4995,0.41,0.38,13
F,0.22,0.28,0.17,0.1,0.28,0.04,0.78,14
M,0.645,0.14,0.68,1.4285,0.639,0.305,0.16,11
I,0.65,0.16,0.28,2.23,0.27,0.55,0.24,14
F,0.25,0.395,0.145,0.6,1.12,0.39,0.24,12
M,0.23,0.38,0.85,2.5,0.37,0.34,0.25,8
M,0.24,0.11,0.165,1.83,0.264,0.134,0.84,13
I,0.43,0.31,0.94,0.406,0.33,0.0935,0.87,8
F,0.6,0.33,0.75,0.22,1.17,0.46,0.66,13
F,0.26,0.59,0.175,0.39,1.45,0.6,0.72,10
I,0.585,0.27,0.23,1.65,1.23,0.15,0.12,11
I,0.57,0.455,0.16,1.01,1.23,0.53,0.44,17
I,0.78,0.13,0.04,1.456,0.581,0.28,0.32,13
M,0.75,0.22,0.44,2.17,1.46,0.48,0.19,14
M,0.72,0.48,0.9,0.04,1.37,0.59,0.27,13
I,0.66,0.51,0.88,2.08,0.49,0.46,0.18,14
F,0.36,0.48,0.75,1.23,0.391,0.64,0.72,15
F,0.12,0.26,0.42,0.8525,1.46,0.18899999999999997,0.06,13
I,0.57,0.25,0.16,1.37,1.24,0.52,0.92,12
M,0.44,0.18,0.24,1.0,0.26,0.5,0.52,18
F,0.73,0.61,1.12,1.7,0.4,0.57,0.25,14
F,0.25,0.2,0.86,1.95,0.95,0.2835,0.58,15
M,0.65,0.12,0.7,0.18,0.23,0.47,0.88,13
M,0.18,0.64,0.11,1.29,0.96,0.54,0.49,15
M,0.655,0.06,0.185,1.69,1.25,0.0,0.38,20
F,0.65,0.27,0.23,1.0935,0.68,0.58,0.26,14
F,0.27,0.475,0.5,0.79,1.17,0.2475,0.43,19
M,0.51,0.405,0.2,2.21,0.5,0.67,0.72,9
M,0.11,0.38,0.45,0.7575,1.08,0.1,0.02,10
F,0.81,0.19,0.48,2.45,0.98,0.21,0.22,9
I,0.09,0.4,0.92,0.16,0.25,0.43,0.5,8
M,0.63,0.57,0.54,1.71,0.67,0.23,1.0,10
I,0.67,0.26,0.3,1.65,0.35,0.11199999999999999,0.35,7
M,0.405,0.16,0.45,2.03,1.11,0.72,0.1,9
F,0.48,0.17,0.61,1.24,0.1635,0.01,0.1,9
F,0.5,0.46,0.91,0.16,0.64,0.21,0.41,9
M,0.23,0.29,0.3,0.04,0.98,0.47,0.46,7
M,0.41,0.07,0.12,2.02,0.94,0.65,0.38,6
F,0.66,0.07,0.155,0.55,0.04,0.48,0.51,10
I,0.47,0.08,0.88,1.35,0.64,0.68,0.35,6
M,0.21,0.42,0.91,0.563,0.95,0.53,0.65,10
F,0.16,0.54,0.09,2.36,0.52,0.32,0.2,9
I,0.34,0.31,1.09,0.87,0.93,0.58,0.42,6
F,0.64,0.22,0.07,2.14,0.3335,0.1465,0.22,12
I,0.26,0.415,0.145,1.48,0.1,0.68,0.11,10
F,0.6,0.6,0.63,0.8075,0.56,0.11,0.49,13
I,0.23,0.4,0.75,1.22,0.05,0.5,0.17,8
I,0.16,0.5,0.77,0.22,0.97,0.08,0.2,7
M,0.43,0.38,0.51,2.8,1.03,0.61,0.165,8
F,0.41,0.405,0.33,0.58,0.41,0.4,0.99,10
I,0.52,0.06,0.73,1.74,0.385,0.33,0.17,10
M,0.7,0.63,0.13,2.14,0.25,0.61,0.0,9
I,0.34,0.39,0.71,0.94,0.01,0.5,0.7,11
F,0.59,0.34,0.135,1.88,0.48,0.2245,0.57,11
F,0.47,0.21,0.135,0.81,0.302,0.13,0.45,23
F,0.68,0.43,0.165,2.05,0.485,0.0,0.79,12
I,0.77,0.64,0.135,2.67,1.28,0.04,0.23,16
F,0.81,0.355,0.71,1.05,0.17,0.25,0.82,11
M,0.35,0.39,0.61,0.5795,0.17,0.28,0.195,13
F,0.78,0.39,0.11,0.43,0.92,0.75,0.125,13
M,0.62,0.265,0.12,1.76,1.09,0.65,0.28,7
I,0.2,0.47,0.07,0.13699999999999998,1.03,0.0315,0.14,8
F,0.595,0.22,0.145,1.89,0.66,0.01,0.76,16
F,0.51,0.475,0.89,2.45,0.51,0.44,0.4,14
M,0.09,0.435,0.39,2.8,0.293,0.34,0.89,17
F,0.535,0.64,0.155,0.56,0.14,0.177,0.69,13
I,0.29,0.23,0.76,2.37,0.2505,0.52,0.47,13
I,0.54,0.15,1.02,1.04,0.251,0.56,0.79,12
I,0.78,0.53,0.83,2.54,0.2695,0.153,0.98,15
I,0.59,0.31,0.1,0.2875,1.04,0.54,0.52,10
F,0.22,0.51,0.46,0.19,1.01,0.0925,0.215,14
M,0.65,0.54,0.65,1.43,0.14,0.32,0.41,12
M,0.46,0.18,0.72,1.91,0.53,0.59,0.31,8
I,0.08,0.23,0.08,0.14,1.21,0.25,0.94,17
F,0.44,0.19,0.82,0.3605,1.47,0.29,0.1,10
F,0.43,0.345,0.79,0.68,1.11,0.45,0.21,11
M,0.15,0.4,1.07,2.64,0.76,0.31,0.38,13
I,0.23,0.34,0.145,0.54,0.37,0.09,0.59,15
M,0.48,0.17,0.145,0.15,1.01,0.15,0.69,15
I,0.42,0.5,0.49,0.3435,0.96,0.0795,0.115,9
F,0.26,0.56,0.76,2.04,0.85,0.4,0.335,15
I,0.43,0.42,0.29,1.32,0.48,0.25,0.59,9
I,0.6,0.29,0.96,2.51,1.48,0.5,0.445,13
F,0.19,0.6,0.5,0.97,0.9329999999999999,0.1,0.62,23
M,0.19,0.49,0.91,1.25,0.425,0.2025,0.82,23
I,0.24,0.52,0.87,0.33,0.3885,0.5,0.36,18
M,0.53,0.48,1.12,1.87,0.4015,0.05,0.24,11
M,0.14,0.1,0.9,1.62,0.6275,0.51,0.31,17
I,0.37,0.09,0.64,0.13,0.5660000000000001,0.16,0.455,17
I,0.75,0.21,0.17,0.9,1.12,0.62,0.25,11
I,0.31,0.41,0.09,0.1455,0.31,0.63,0.47,7
M,0.6,0.185,0.68,0.9,1.38,0.07,0.11,6
I,0.17,0.125,0.27,0.0235,0.82,0.63,0.45,6
M,0.43,0.16,0.19,1.35,1.21,0.55,0.82,21
I,0.19,0.29,0.195,2.54,0.03,0.57,0.99,17
F,0.59,0.27,0.37,2.78,0.78,0.43,0.29,13
I,0.505,0.55,0.39,0.764,0.32,0.02,0.94,11
M,0.18,0.37,0.55,2.2,0.66,0.38,0.44,16
F,0.27,0.15,0.55,1.25,0.97,0.38,0.46,9
F,0.77,0.46,0.57,0.631,1.1,0.67,0.45,12
F,0.59,0.41,0.7,0.9455,0.3815,0.01,0.48,19
M,0.7,0.4,0.65,2.02,0.54,0.2,0.42,18
F,0.72,0.16,0.175,1.77,0.63,0.3415,0.74,17
F,0.54,0.14,0.15,2.25,0.87,0.74,0.83,11
M,0.55,0.6,0.135,2.14,1.02,0.12,0.61,13
M,0.575,0.1,0.15,1.1415,0.95,0.204,0.65,13
F,0.77,0.2,0.32,1.0270000000000001,0.23,0.46,0.73,17
M,0.2,0.38,0.21,1.63,0.51,0.04,0.33,20
F,0.31,0.525,0.29,1.31,0.601,0.3,0.17,13
I,0.25,0.48,0.17,2.1,1.19,0.45,0.08,11
M,0.74,0.36,1.05,1.89,0.56,0.159,0.06,12
M,0.14,0.4,0.32,1.3665,0.36,0.51,0.41,18
I,0.2,0.13,0.32,2.31,1.3,0.23,0.54,18
F,0.22,0.47,0.13,1.28,0.08,0.36,0.14,15
F,0.45,0.14,0.02,0.87,0.72,0.46,0.315,12
M,0.695,0.49,0.45,2.16,0.46,0.435,0.5,19
M,0.65,0.26,0.17,0.52,1.47,0.19,0.74,15
F,0.72,0.48,0.96,1.03,0.17,0.02,0.0,16
I,0.56,0.55,0.02,1.43,0.05,0.62,0.14,12
M,0.76,0.32,0.5,1.44,1.25,0.2,0.105,8
I,0.48,0.52,0.94,0.42,1.27,0.09,0.65,3
I,0.48,0.23,0.39,1.15,1.45,0.55,0.52,12
F,0.37,0.405,0.38,2.17,0.85,0.0,0.185,12
F,0.435,0.59,0.23,0.38299999999999995,1.41,0.67,0.72,12
I,0.24,0.275,1.08,0.2065,0.66,0.64,0.69,10
M,0.3,0.28,0.12,0.31,0.154,0.42,0.12,8
I,0.21,0.41,0.88,0.6315,0.65,0.1415,0.1815,12
I,0.51,0.45,0.56,0.3285,1.19,0.051,0.15,12
M,0.81,0.21,0.03,0.86,1.17,0.76,0.0735,10
M,0.21,0.44,0.26,0.46,0.74,0.0075,0.01,5
M,0.78,0.07,0.025,2.36,0.009000000000000001,0.39,0.63,5
F,0.44,0.09,0.7,1.4,0.52,0.59,0.04,11
F,0.2,0.39,0.94,0.09,0.2265,0.131,0.3,16
M,0.47,0.26,0.5,1.65,0.78,0.1,0.07,11
F,0.75,0.345,0.82,1.66,0.53,0.04,0.17,12
F,0.1,0.34,0.14,1.75,0.13,0.59,0.59,14
F,0.69,0.43,0.135,0.5670000000000001,0.98,0.14,0.75,11
M,0.23,0.43,0.34,0.71,0.31,0.02,0.62,10
M,0.42,0.34,0.125,0.4495,0.165,0.19,0.14400000000000002,11
M,0.14,0.26,1.0,1.74,1.26,0.34,0.91,16
M,0.08,0.31,0.71,2.68,1.12,0.26,0.069,10
I,0.33,0.25,0.1,0.34,0.92,0.14,0.0605,10
I,0.14,0.62,1.1,2.45,0.057,0.0335,0.043,7
M,0.41,0.17,0.94,0.72,0.89,0.7,0.78,14
M,0.42,0.48,0.6,1.96,0.33,0.68,0.38,14
I,0.77,0.14,0.0,2.67,0.78,0.72,0.04,14
I,0.4,0.22,0.68,1.09,0.27,0.52,0.02,17
I,0.5,0.26,0.31,2.66,1.34,0.62,0.79,14
F,0.53,0.38,0.38,1.62,0.35,0.36,0.25,17
F,0.445,0.32,0.1,0.43700000000000006,0.67,0.56,0.17,13
M,0.69,0.47,1.08,0.6,1.19,0.71,0.02,12
I,0.79,0.39,0.165,2.6,1.25,0.16,0.14,16
F,0.39,0.14,0.65,0.42,0.11,0.1,0.21,10
I,0.66,0.36,0.49,0.8435,0.17,0.5,0.36,15
M,0.2,0.57,0.145,2.42,0.5265,0.28300000000000003,0.69,15
F,0.64,0.28,0.185,1.0170000000000001,0.72,0.67,0.88,10
I,0.29,0.17,0.82,0.33,1.04,0.23,0.67,12
I,0.62,0.07,0.72,1.25,1.13,0.46,0.06,15
F,0.36,0.11,0.02,1.0705,0.89,0.59,0.36,8
F,0.505,0.14,0.115,0.5895,1.27,0.12,0.38,10
I,0.22,0.18,0.12,1.87,0.31,0.1085,0.43,9
M,0.62,0.245,0.24,0.68,0.0525,0.15,0.66,7
F,0.48,0.27,0.23,0.6509999999999999,0.63,0.45,0.98,12
I,0.81,0.63,0.44,0.03,0.79,0.4,0.0955,9
F,0.45,0.25,0.35,1.72,1.13,0.6,0.85,10
M,0.32,0.13,0.125,0.3525,1.41,0.51,0.13,18
M,0.3,0.14,0.06,0.56,0.15,0.033,0.82,11
F,0.465,0.35,0.95,2.15,0.1945,0.14,0.01,18
M,0.465,0.36,0.06,0.32,0.18,0.65,0.16,10
F,0.34,0.32,0.89,0.76,1.38,0.0465,0.53,13
F,0.19,0.38,0.96,2.18,0.89,0.75,0.78,15
I,0.7,0.41,0.91,0.18,0.18,0.51,0.1475,12
F,0.39,0.35,0.11,0.321,1.34,0.62,0.76,10
M,0.26,0.42,0.41,0.096,1.12,0.69,0.53,6
I,0.69,0.31,0.35,0.9315,0.97,0.2145,0.48,13
F,0.79,0.435,1.09,1.67,0.31,0.24,0.89,14
I,0.11,0.19,1.08,2.53,0.35,0.52,0.03,6
I,0.58,0.59,0.87,1.09,0.82,0.151,0.65,10
M,0.47,0.255,1.0,1.27,1.35,0.42,0.07,9
M,0.78,0.5,0.14,0.39,0.58,0.47,0.44,11
I,0.16,0.51,0.99,1.83,0.79,0.24,0.485,18
I,0.61,0.18,0.41,1.26,0.16,0.07,0.38,11
M,0.66,0.55,0.24,2.35,1.01,0.3365,0.22,16
M,0.71,0.24,0.86,1.319,1.17,0.68,0.83,16
M,0.14,0.22,0.16,2.63,0.20800000000000002,0.6,0.42,14
M,0.515,0.4,0.83,0.14,0.21,0.12,0.5,23
F,0.34,0.49,0.47,0.75,0.062,0.08,0.46,9
F,0.65,0.29,0.54,2.42,1.26,0.53,0.59,16
M,0.28,0.53,0.51,1.18,0.45,0.56,0.51,9
F,0.465,0.355,0.77,1.07,0.2025,0.12,0.145,13
M,0.3,0.19,0.23,2.47,1.19,0.54,0.255,10
M,0.475,0.355,0.125,0.4625,1.22,0.107,0.145,9
M,0.46,0.335,0.14,0.4565,0.1785,0.5,0.39,11
M,0.5,0.1,0.1,0.528,0.85,0.69,0.11,9
I,0.27,0.38,0.66,0.5835,1.42,0.11,0.25,12
M,0.24,0.435,0.17,1.16,0.2875,0.53,0.38,14
I,0.33,0.19,0.4,1.91,1.45,0.0185,0.03,6
I,0.51,0.26,0.84,1.55,1.32,0.65,0.6,7
F,0.5,0.17,0.28,0.31,0.85,0.37,0.0835,9
F,0.58,0.19,0.7,2.38,0.37,0.11,0.72,10
I,0.13,0.31,0.29,0.67,0.02,0.35,0.4,10
M,0.395,0.305,0.21,1.32,1.42,0.26,0.3,9
I,0.48,0.46,0.64,0.0995,0.52,0.12,0.59,8
I,0.58,0.2,0.47,1.99,0.35,0.0235,0.31,5
M,0.235,0.43,0.43,2.81,1.19,0.74,0.68,6
F,0.14,0.35,0.09,1.95,0.45,0.72,0.3,5
F,0.26,0.1,1.03,1.13,0.027000000000000003,0.0185,0.84,5
I,0.2,0.64,0.99,1.76,0.28,0.3,0.22,4
F,0.585,0.5,1.11,0.23,0.23,0.37,0.66,20
I,0.1,0.44,0.12,1.21,0.2025,0.43,0.09,14
I,0.36,0.56,0.04,0.11,0.84,0.095,0.81,13
I,0.68,0.49,0.63,2.06,0.91,0.59,0.13,8
M,0.17,0.58,0.29,1.85,0.312,0.146,0.35,17
M,0.42,0.65,0.35,0.82,0.02,0.29,0.43,11
F,0.75,0.18,0.18,0.7090000000000001,0.275,0.168,0.96,11
I,0.425,0.325,0.12,1.62,0.33,0.38,0.105,9
I,0.8,0.28,0.87,2.73,0.08,0.23,0.02,16
M,0.23,0.32,0.09,0.22699999999999998,0.09300000000000001,0.16,0.27,8
I,0.6,0.4,0.57,0.54,0.41,0.2,0.35,13
M,0.615,0.55,0.8,0.62,1.22,0.5,0.38,11
M,0.565,0.63,0.32,2.09,0.42,0.55,0.375,20
M,0.645,0.63,0.04,1.6115,0.6745,0.58,0.385,14
M,0.67,0.61,0.6,1.36,1.04,0.34299999999999997,0.32,14
I,0.605,0.57,0.145,1.24,0.517,0.72,0.31,14
M,0.31,0.455,0.165,1.98,0.39,0.17,0.19,12
M,0.645,0.55,0.53,0.68,0.67,0.5,0.24,18
F,0.61,0.32,0.155,1.008,0.7,0.21,0.34,13
F,0.78,0.355,0.89,0.27,0.1525,0.2,0.44,8
I,0.7,0.25,1.12,1.47,0.02,0.07,0.67,14
I,0.11,0.28,0.145,0.7,0.35,0.1905,0.99,13
F,0.35,0.285,0.095,0.02,0.11,0.02,0.15,8
M,0.61,0.4,0.165,0.8565,1.23,0.43,0.81,12
F,0.81,0.16,0.175,1.02,0.5,0.24100000000000002,0.275,14
I,0.18,0.36,0.14,0.6105,0.98,0.107,0.11,14
M,0.355,0.23,0.04,0.1925,0.25,0.038,0.14,8
F,0.32,0.4,0.145,0.6635,1.18,0.23,0.55,13
F,0.13,0.09,0.54,2.05,1.01,0.349,0.3065,11
M,0.74,0.37,1.02,0.86,0.24600000000000002,0.33,0.98,14
M,0.63,0.59,0.6,0.5920000000000001,1.36,0.69,0.72,15
I,0.6,0.14,0.6,0.39,0.163,0.03,0.46,7
F,0.59,0.395,0.57,2.56,0.1905,0.08,0.24,10
F,0.67,0.06,1.11,1.92,0.96,0.02,0.66,11
M,0.42,0.4,0.67,0.2865,0.115,0.0735,0.89,8
M,0.21,0.305,0.13,0.34,0.02,0.0675,0.46,9
M,0.13,0.26,0.22,0.5670000000000001,0.68,0.4,0.9,12
F,0.22,0.4,0.55,0.52,0.215,0.03,0.86,15
F,0.505,0.6,0.55,0.8415,0.68,0.2,0.285,12
I,0.6,0.4,1.05,0.57,0.2015,0.03,0.59,15
M,0.21,0.51,0.8,0.43,0.03,0.18,0.18,19
I,0.37,0.31,1.05,2.16,0.21,0.67,0.92,12
I,0.59,0.26,0.06,2.3,1.03,0.68,0.13,9
I,0.3,0.06,0.68,2.46,1.33,0.04,0.08,5
I,0.4,0.46,0.075,0.127,0.052000000000000005,0.02,0.8,6
I,0.31,0.32,0.105,1.91,0.11800000000000001,0.4,0.083,6
I,0.21,0.38,0.65,1.38,0.0745,0.61,0.0525,6
I,0.23,0.3,0.08,1.98,0.84,0.64,0.32,7
F,0.415,0.16,1.13,1.03,0.2285,0.06,0.114,7
F,0.22,0.06,1.07,0.29,0.01,0.68,0.57,6
M,0.415,0.06,0.09,1.55,1.21,0.14,0.43,6
M,0.57,0.57,0.74,0.19,1.15,0.52,0.54,8
I,0.425,0.56,0.18,0.15,0.73,0.69,0.105,6
I,0.58,0.1,0.11,0.5,0.24,0.47,0.06,8
M,0.11,0.31,1.13,1.1,0.259,0.09,0.67,8
F,0.47,0.55,0.24,0.8,1.14,0.115,0.58,8
F,0.69,0.54,0.46,2.31,0.95,0.43,0.3,8
I,0.475,0.365,0.3,1.59,0.2505,0.0975,0.96,10
M,0.48,0.34,0.75,0.57,0.8,0.1015,0.16,7
M,0.16,0.48,0.13,0.7715,0.51,0.52,0.81,8
I,0.46,0.64,1.08,2.62,0.57,0.62,0.172,7
M,0.22,0.13,0.48,2.8,1.26,0.64,1.0,9
F,0.1,0.45,0.18,2.63,0.14,0.1,0.16,9
F,0.45,0.45,0.83,2.13,0.03,0.15,0.21,11
M,0.38,0.41,0.15,0.34,0.4475,0.15,0.26,9
F,0.45,0.55,0.59,1.145,0.45,0.35,0.79,11
I,0.59,0.1,0.71,2.26,1.41,0.2215,0.73,9
M,0.6,0.13,0.16,1.262,0.79,0.41,0.42,9
M,0.11,0.44,0.15,1.47,0.48200000000000004,0.36,0.11,10
F,0.6,0.475,0.03,2.15,1.44,0.26,0.04,9
F,0.6,0.42,0.87,0.09,0.6235,0.15,0.67,8
M,0.45,0.15,0.48,1.1405,0.27,0.2,0.68,9
F,0.38,0.5,0.2,0.31,0.5395,0.05,0.17,10
I,0.77,0.61,0.8,0.97,0.73,0.41,0.33,10
M,0.58,0.39,0.67,0.26,0.28,0.52,0.27,10
M,0.45,0.585,0.18,2.31,1.1,0.16,0.74,12
I,0.64,0.38,0.18,2.21,0.87,0.6,0.57,11
F,0.3,0.41,0.165,2.28,0.54,0.299,0.8,12
M,0.57,0.64,0.69,1.88,0.6725,0.3615,0.4065,11
F,0.65,0.535,0.2,1.67,0.77,0.54,0.47,15
I,0.18,0.51,0.3,2.56,0.67,0.5,0.4535,13
I,0.51,0.1,1.1,1.689,0.38,0.04,0.474,13
I,0.8,0.15,1.08,1.11,1.21,0.2,0.68,9
F,0.76,0.36,1.01,2.0475,1.04,0.42,0.6095,14
F,0.43,0.59,0.19,1.16,1.21,0.365,0.43,10
