Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.63,0.505,0.18,1.272,0.6025,0.295,0.4,11
M,0.68,0.485,0.145,0.72,1.32,0.1785,0.3365,12
I,0.63,0.475,0.73,1.7,0.5165,0.2195,0.28,10
M,0.63,0.495,0.51,1.093,0.49700000000000005,0.221,0.315,12
M,0.635,0.24,0.16,1.101,1.33,0.1865,0.3455,10
F,0.635,0.18,0.165,1.4595,0.705,0.2645,0.39,9
F,0.635,0.22,0.175,2.22,0.7070000000000001,0.2725,0.98,9
M,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.08,10
M,0.635,0.51,0.155,0.986,0.405,0.04,0.31,10
F,0.64,0.62,0.23,1.521,0.644,0.37200000000000005,0.81,15
M,0.64,0.525,0.88,1.3135,0.4865,0.2995,0.4075,10
M,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11
M,0.645,0.5,0.195,1.401,0.6165,0.27,0.48,10
M,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11
F,0.65,0.505,0.165,1.16,0.4785,0.27399999999999997,0.349,11
M,0.65,0.54,0.22,1.662,0.77,0.37799999999999995,0.435,11
M,0.65,0.525,0.175,2.52,0.6865,0.35,0.405,11
M,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375,9
F,0.65,0.51,1.02,1.567,0.7245,0.04,0.391,10
F,0.655,0.525,0.19,1.3595,0.29,0.3215,0.71,10
M,0.655,0.535,0.91,1.6445,0.7305,0.06,0.46,13
F,0.655,0.47,1.02,1.4545,0.97,0.3865,0.38299999999999995,10
M,0.24,0.49,0.175,1.3585,0.6395,0.71,0.365,10
F,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925,10
F,0.43,0.515,1.03,1.337,1.33,0.3125,0.3575,10
F,0.665,0.53,0.78,1.4909999999999999,0.35,0.342,0.51,10
F,0.67,0.53,0.225,0.11,0.63,0.48700000000000004,0.3725,11
F,0.67,0.505,0.175,2.15,1.08,0.271,0.97,10
M,0.675,0.545,0.185,2.28,0.8759999999999999,0.3135,0.469,13
M,0.685,0.545,0.205,2.68,0.8145,0.65,0.461,9
F,0.695,0.565,0.19,1.7635,0.7465,0.39899999999999997,0.4975,11
F,0.18,0.545,0.13,1.556,0.6725,0.374,0.33,12
M,0.705,0.37,0.515,1.98,1.1075,0.4865,0.512,10
M,0.43,0.48,0.215,1.59,1.0465,0.38299999999999995,0.528,11
F,0.27,0.57,0.18,1.5345,0.96,0.4195,0.43,12
F,0.71,0.32,0.27,1.614,0.743,0.345,0.87,11
F,0.72,0.575,0.17,1.9335,0.9129999999999999,0.389,0.51,13
M,0.58,0.14,0.215,2.173,0.9515,0.39,0.5365,12
F,0.725,0.6,0.22,1.7369999999999999,0.6970000000000001,0.3585,0.72,11
F,0.73,0.58,0.19,1.39,0.6785,0.4345,0.52,11
F,0.735,0.565,0.205,2.1275,0.9490000000000001,0.46,0.5,12
F,0.745,0.57,0.215,2.25,1.1565,0.446,0.5579999999999999,9
F,0.75,0.06,0.235,2.5085,1.232,0.59,0.612,14
F,0.815,0.39,0.25,2.255,0.8905,0.42,0.7975,14
I,0.14,0.26,0.035,0.51,0.0055,0.0025,0.32,3
M,0.23,0.41,0.06,0.0515,0.04,0.17,0.036000000000000004,4
F,0.365,0.265,0.67,0.2215,0.65,0.047,0.0605,7
I,0.31,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
I,0.37,0.27,0.95,0.23199999999999998,0.1325,0.61,0.19,6
I,0.375,0.28,0.085,0.45,0.57,0.046,0.067,7
I,0.385,0.3,0.09,1.01,0.1225,0.044000000000000004,0.0675,5
M,0.395,0.6,0.09,0.3025,0.14300000000000002,0.56,0.0765,5
I,0.4,0.29,0.11,0.32899999999999996,0.188,0.0455,0.67,6
F,0.4,0.3,0.09,0.2815,0.89,0.061,0.08,7
I,0.405,0.31,1.01,0.98,0.1785,0.064,0.97,8
I,0.405,0.29,0.09,2.35,1.18,0.075,0.61,7
I,0.405,0.3,0.58,0.65,0.53,0.061,0.0805,6
I,0.41,0.32,0.0,1.17,0.141,0.063,0.073,5
M,0.415,0.37,0.29,0.3895,0.07,0.36,0.10300000000000001,9
I,0.425,0.34,1.1,2.76,0.2015,0.0905,0.08800000000000001,6
I,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
M,0.74,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015,5
M,0.44,0.32,0.12,0.4565,0.2435,0.092,0.07,8
I,0.44,0.47,0.11,0.4465,0.213,0.19,0.1135,9
M,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6
F,0.455,0.335,0.135,0.501,0.27399999999999997,0.74,0.1065,7
I,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8
I,0.47,0.345,0.14,0.4615,0.22899999999999998,0.1105,0.11599999999999999,9
I,0.23,0.35,0.125,0.4315,0.13,0.26,0.42,6
I,0.47,0.355,1.07,0.3685,0.126,0.0835,0.1365,6
M,0.28,0.37,0.125,1.32,0.34700000000000003,0.136,0.142,8
I,0.78,0.365,0.115,0.45899999999999996,0.15,0.09300000000000001,0.1165,7
F,0.475,0.16,0.115,2.36,0.281,0.47,0.1335,7
I,0.12,0.36,0.125,0.542,0.24,0.1025,0.74,7
I,0.33,0.61,0.12,2.41,0.2075,0.1075,0.147,6
M,0.485,0.39,1.09,0.6435,0.2945,0.10300000000000001,0.198,8
M,0.485,0.37,0.13,0.526,0.2485,0.36,0.1555,6
F,0.79,0.54,0.12,0.573,0.2655,0.1285,0.14400000000000002,7
F,0.505,0.385,0.105,0.5525,1.46,0.1245,0.1555,9
F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
I,0.515,0.62,0.68,0.556,0.2695,0.096,0.17,8
M,0.515,0.26,0.41,0.9365,0.49700000000000005,0.18100000000000002,0.2185,8
I,0.515,0.4,0.125,1.2,0.25,0.1245,0.24,7
M,0.52,0.4,0.125,0.5589999999999999,0.254,0.139,0.149,8
M,0.2,0.4,0.12,0.7205,1.34,0.145,0.1735,8
I,0.53,0.43,0.91,0.7045,0.34600000000000003,0.29,0.18899999999999997,9
M,0.53,0.4,1.04,0.7575,0.39799999999999996,0.151,0.175,8
F,0.44,0.41,0.84,0.7405,0.3565,0.1775,0.203,9
F,0.16,0.43,0.23,1.33,0.375,0.218,0.23,8
M,0.55,0.425,0.77,0.7929999999999999,0.34299999999999997,0.2035,0.215,9
F,0.56,0.43,0.41,0.96,0.45299999999999996,0.161,0.22,8
M,0.12,0.44,0.15,0.8715,0.4755,0.1835,0.1835,9
M,0.57,0.445,1.1,2.81,0.48,0.29,0.249,8
M,0.575,0.24,0.96,1.08,0.64,0.43,0.23800000000000002,9
M,0.55,0.13,0.88,0.9155,0.4005,0.2465,0.2385,8
I,0.58,0.46,0.175,1.36,1.11,0.2205,0.73,9
F,0.58,0.52,0.14,0.28,0.475,0.2165,0.2095,9
M,0.585,0.18,1.0,0.9059999999999999,1.44,0.23,0.2335,8
M,0.59,0.33,0.15,0.8725,0.387,0.02,0.245,8
F,0.59,0.44,0.15,1.151,0.613,0.47,0.2515,9
F,0.09,0.46,0.145,0.9905,0.45299999999999996,0.7,0.275,8
F,0.595,0.11,0.48,1.04,0.452,0.2655,0.28800000000000003,9
F,0.6,0.455,0.155,0.945,0.4365,0.09,0.78,8
I,0.6,0.465,0.22,1.2590000000000001,1.31,0.1985,0.35700000000000004,9
F,0.6,0.485,0.165,0.9515,1.15,0.193,0.43,11
F,0.605,0.485,1.07,2.76,0.41700000000000004,0.2875,0.38,9
F,0.605,0.515,0.17,0.27,0.6,0.1,0.51,9
F,0.53,0.485,0.17,1.1005,0.59,0.35,0.07,11
I,0.17,0.43,0.13,0.8425,0.353,0.1915,0.86,8
F,0.62,0.485,0.155,1.0,0.462,0.231,0.25,10
F,0.62,0.435,0.155,1.012,0.47700000000000004,0.23600000000000002,0.275,8
M,0.62,0.48,0.165,0.69,0.25,0.235,0.312,9
F,0.625,0.52,0.47,1.76,0.691,0.32,0.3465,10
M,0.625,0.47,0.18,1.09,0.451,0.53,0.305,11
M,0.63,0.07,0.145,1.1005,0.52,0.26,0.276,9
F,0.63,0.62,0.175,1.1105,0.467,0.268,0.32899999999999996,10
I,0.63,0.455,0.15,1.1315,0.88,0.2745,0.305,9
M,0.63,0.38,0.15,2.8,0.6605,0.2425,0.31,11
F,0.63,0.49,0.225,1.3359999999999999,0.6805,0.259,0.3245,10
F,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10
M,0.635,0.34,0.185,1.308,1.34,0.318,0.377,8
F,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9
F,0.645,0.515,0.175,0.32,0.7035,0.07,0.415,10
I,0.645,0.51,0.155,1.5390000000000001,0.6405,0.52,0.65,11
F,0.645,0.505,0.71,0.0,0.55,0.3015,0.335,11
F,0.21,0.28,0.175,1.5245,0.59,0.326,0.495,10
F,0.65,0.515,0.95,0.19,0.677,0.3045,0.87,10
F,0.48,0.5,0.16,1.3825,1.02,0.304,0.28,9
M,0.31,0.485,0.14,1.175,0.475,0.2435,0.215,8
F,0.655,0.54,0.215,1.5555,1.06,0.53,0.444,11
M,0.655,0.51,0.99,2.24,1.02,0.4095,0.4195,11
M,0.66,0.505,0.165,1.374,1.02,0.35100000000000003,0.345,10
I,0.665,0.55,0.24,1.389,0.5945,0.17,0.395,10
M,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11
M,0.67,0.51,0.175,1.5265,1.38,0.67,0.345,10
M,0.57,0.5,0.19,1.5190000000000001,0.616,0.38799999999999996,0.45,10
F,0.68,0.5,0.185,1.7409999999999999,0.1,0.28,0.4685,12
F,0.68,0.16,0.17,1.6115,0.8415,0.29,0.395,11
M,0.69,0.525,0.2,1.7825,0.9165,0.61,0.69,12
F,0.7,0.55,0.17,1.6840000000000002,0.7535,0.3265,0.32,11
F,0.7,0.49,0.2,2.29,0.73,0.3665,0.04,11
M,0.705,0.56,0.165,1.675,0.67,0.4095,0.38799999999999996,10
M,0.72,0.565,0.2,2.1055,1.0170000000000001,0.363,0.494,12
M,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,13
M,0.74,0.56,0.18,1.8725,0.9115,0.42700000000000005,0.29,10
M,0.75,0.32,0.18,1.893,0.06,0.397,0.445,11
I,0.21,0.17,0.045,0.51,0.019,0.23,0.013000000000000001,5
I,0.52,0.21,0.055,0.10099999999999999,0.09,0.017,0.56,5
I,0.295,0.54,0.07,2.42,0.047,0.0155,0.0405,6
I,0.46,0.34,0.085,0.11699999999999999,0.05,0.02,0.0415,6
I,0.305,0.225,0.09,0.1465,0.063,0.034,0.65,6
I,0.335,0.255,0.08,0.168,0.079,0.65,0.07,5
I,0.35,0.26,0.075,0.18,0.09,0.0245,0.62,5
I,0.45,0.28,0.075,0.1775,0.079,0.31,0.32,6
I,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.057999999999999996,7
I,0.69,0.27,0.095,0.2,0.073,0.055999999999999994,0.061,8
I,0.42,0.275,0.075,2.58,0.0985,0.044000000000000004,0.066,7
I,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7
I,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7
I,0.37,0.27,0.095,0.2175,0.09699999999999999,0.64,0.89,6
I,0.52,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
I,0.55,0.285,0.13,0.11,0.4,0.33,0.075,7
I,0.29,0.29,0.1,0.237,0.10800000000000001,0.0395,0.51,6
I,0.385,0.29,0.09,0.2365,0.43,0.0505,0.076,8
I,0.385,0.28,0.095,2.31,0.4,0.059000000000000004,0.07,7
I,0.43,0.3,0.27,0.308,0.94,0.055999999999999994,0.0835,8
I,0.39,0.3,0.09,0.252,0.1065,0.42,0.08,7
I,0.39,0.17,0.3,0.281,0.1275,0.02,0.87,7
I,0.39,0.22,0.1,0.85,0.095,0.0465,0.073,7
I,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8
I,0.39,0.3,0.09,0.28,0.141,0.0575,0.075,8
I,0.7,0.325,0.1,0.313,0.49,0.28,0.34,7
I,0.425,0.325,0.11,0.317,0.135,0.71,0.09,8
I,0.425,0.315,0.08,0.303,0.16,0.0585,0.61,7
I,0.435,0.335,1.07,0.3295,0.129,0.07,0.11,7
I,0.435,0.325,0.11,0.36700000000000005,1.03,0.39,0.34,6
I,0.45,0.34,0.095,2.39,0.46,0.064,0.105,8
I,0.45,0.15,0.11,0.4195,0.18100000000000002,0.085,0.1345,7
I,0.36,0.07,0.115,0.457,0.2085,0.0855,0.147,10
I,0.46,0.35,0.11,0.4,0.2,0.23,0.1205,7
I,0.46,0.355,0.11,1.11,0.2015,0.081,0.13,7
I,0.465,0.14,0.95,0.4365,0.188,0.0815,0.147,9
I,0.465,0.345,0.11,0.39299999999999996,0.1825,0.0735,0.47,8
I,0.47,0.355,0.125,0.499,0.21,0.47,0.04,8
I,0.475,0.36,0.145,0.6325,0.18,0.13699999999999998,0.43,8
M,0.33,0.36,0.1,0.4285,0.1965,0.099,0.11199999999999999,7
I,0.475,0.36,0.32,1.5,0.205,0.1305,0.26,8
I,0.48,0.37,0.125,0.09,0.179,0.1035,0.05,9
I,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
M,0.4,0.355,0.16,0.46399999999999997,0.221,0.106,0.28,8
I,0.485,0.375,0.13,0.19,0.2935,0.1285,0.16,7
I,0.49,0.375,0.86,1.8,0.204,0.0945,0.36,8
I,0.49,0.62,0.135,0.624,0.3035,0.1285,0.53,8
I,0.32,0.56,0.125,0.4715,0.2075,0.67,0.15,8
M,0.495,0.4,0.105,0.602,0.2505,0.04,0.05,8
I,0.5,0.06,0.12,0.616,0.261,0.29,0.1935,8
I,0.5,0.39,0.12,0.5955,0.2455,0.147,0.17300000000000001,8
I,0.5,0.23,0.14,0.5589999999999999,1.07,0.135,0.29,9
I,0.51,0.395,0.13,0.6025,0.96,0.36,0.162,7
F,0.58,0.375,0.11,0.6065,0.3005,0.131,0.04,6
I,0.515,0.36,0.125,2.51,0.16,0.37,0.138,9
I,0.515,0.35,0.105,0.4745,0.213,0.04,0.7,10
I,0.16,0.395,0.125,0.44,1.48,0.14,0.17,8
F,0.72,0.39,0.125,0.54,0.23800000000000002,0.56,0.185,8
I,0.52,0.41,0.145,1.09,0.2965,0.1595,0.78,9
I,0.34,0.39,0.13,0.5545,1.4,0.1095,0.82,7
M,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8
M,0.525,0.39,0.12,0.664,0.3115,0.47,0.84,9
I,0.525,0.38,0.135,0.615,0.261,0.02,0.44,8
I,0.525,0.4,0.32,1.58,1.48,0.16,0.16899999999999998,7
M,0.525,0.4,0.155,0.7070000000000001,0.282,0.1605,0.225,9
F,0.8,0.35,0.12,0.5965,0.2555,0.141,0.177,7
I,0.79,0.43,0.135,0.6255,0.38,0.1455,0.2135,10
I,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,9
I,0.36,0.42,0.13,0.8365,0.3745,0.16699999999999998,0.249,11
I,0.47,0.4,0.06,0.25,0.2835,0.162,0.175,7
I,0.54,0.13,0.17,0.836,0.3725,0.1815,0.24,9
I,0.54,0.425,0.14,0.742,0.32,0.25,0.25,9
I,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9
M,0.54,0.455,0.44,0.972,0.419,0.06,0.26899999999999996,10
I,0.54,0.42,0.14,0.6275,0.09,0.1175,0.58,9
I,0.66,0.25,0.13,2.37,0.2955,0.16899999999999998,0.225,10
I,0.66,0.425,0.135,0.71,0.3475,0.48,0.213,8
I,0.47,0.4,0.13,0.6859999999999999,0.3285,0.1455,0.18,9
F,0.545,0.375,0.12,0.5429999999999999,0.2375,0.44,0.1725,8
I,0.545,0.2,0.125,0.7170000000000001,0.08,0.11199999999999999,0.22,8
M,0.55,0.09,0.14,0.7625,0.327,0.48,0.51,10
I,0.55,0.425,0.15,2.39,0.26899999999999996,0.39,0.217,9
I,0.55,0.25,0.135,0.816,0.3995,0.1485,0.23,12
M,0.55,0.415,0.145,1.11,0.373,0.16,0.0,8
I,0.55,0.425,0.15,0.07,1.38,0.17,0.21,8
M,0.555,0.395,0.13,1.04,0.222,0.05,0.17,9
I,0.555,0.435,0.14,0.765,0.3945,0.23,0.20600000000000002,8
M,0.555,0.46,0.28,0.9005,0.3845,0.158,0.2765,11
I,0.22,0.445,0.15,0.8225,0.3685,0.187,0.23600000000000002,10
I,0.56,0.44,0.6,2.74,1.18,0.27,0.2,8
M,0.56,0.57,0.135,0.8490000000000001,0.3265,0.221,0.2645,10
I,0.565,0.42,0.155,0.743,0.31,0.18600000000000003,0.88,9
F,0.565,0.44,0.15,0.863,0.435,0.149,0.27,9
M,0.16,0.44,0.15,0.802,0.3595,0.27,0.215,9
M,0.55,0.14,0.15,0.831,0.4245,0.1735,0.21899999999999997,10
F,0.57,0.17,0.135,0.7805,1.26,0.185,0.21,8
M,0.57,0.22,0.73,1.85,0.3385,0.14800000000000002,0.245,9
I,0.57,0.09,0.17,1.94,0.4,0.3,0.25,9
I,0.57,0.43,0.145,0.833,1.29,0.14400000000000002,0.05,10
I,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9
I,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12
M,0.575,0.455,0.165,0.867,0.3765,0.65,0.268,8
M,0.575,0.4,0.83,0.7965,0.364,0.196,0.239,10
F,0.18,0.47,0.155,0.93,0.89,0.23800000000000002,0.34,10
I,0.65,0.45,0.125,0.78,0.68,0.188,0.93,9
M,0.575,0.46,0.185,1.3,0.79,0.26,0.86,10
F,0.575,0.465,0.195,0.9965,1.16,0.247,0.47,8
I,0.575,0.445,0.17,1.05,0.3475,0.1465,0.25,9
I,0.575,0.36,0.45,1.01,0.87,0.17600000000000002,0.25,10
M,0.575,0.435,0.15,1.0305,0.4605,0.43,0.36,8
M,0.575,0.445,0.18,0.8390000000000001,0.77,0.198,0.239,9
M,0.68,0.19,0.16,0.9615,0.81,0.166,0.3,13
F,0.69,0.51,0.15,0.8340000000000001,0.428,0.1515,0.23,8
M,0.58,0.46,0.155,1.63,0.45,0.2225,0.68,10
M,0.58,0.43,0.13,0.7979999999999999,0.365,0.11,0.2285,10
I,0.58,0.52,0.125,0.7095,0.303,0.1405,0.51,9
M,0.585,0.445,0.14,0.9129999999999999,0.4305,0.2205,0.1,10
M,0.59,0.49,0.81,1.207,1.07,0.235,0.59,10
I,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10
I,0.59,0.06,0.145,0.9015,0.419,0.48,0.26,11
F,0.595,0.32,0.15,0.9,0.4175,0.17,0.265,8
M,0.08,0.61,1.08,0.838,0.3965,0.19399999999999998,0.217,10
F,0.595,0.49,0.145,0.9590000000000001,0.46299999999999997,0.2065,0.11,10
I,0.595,0.09,0.15,2.22,0.377,0.1925,0.3,8
F,0.6,0.26,0.155,2.34,0.42700000000000005,0.2045,0.3,8
F,0.6,0.475,0.15,1.13,1.17,0.196,0.305,9
M,0.74,0.48,0.94,0.9165,0.12,0.1965,0.2725,9
I,0.31,0.48,1.04,2.28,0.38,0.2225,0.29,8
F,0.61,0.39,0.18,1.08,0.4495,0.2455,0.325,10
M,0.6,0.47,0.25,1.0590000000000002,0.504,0.05,0.275,9
M,0.6,0.47,0.16,1.194,1.47,0.3045,0.2635,10
F,0.3,0.51,0.145,0.39,0.46799999999999997,0.64,0.275,9
I,0.17,0.475,0.28,0.884,0.3835,0.1905,0.27,8
I,0.77,0.59,0.1,0.8025,0.379,0.2265,0.42,9
F,0.605,0.48,0.14,0.991,0.4735,0.69,0.24,8
F,0.605,0.47,0.155,0.9740000000000001,1.08,0.22399999999999998,0.79,9
F,0.605,0.505,0.18,1.4340000000000002,0.7285,0.264,0.431,11
F,0.61,0.475,0.155,2.74,0.4565,0.228,0.266,10
F,0.61,0.465,0.99,1.0725,0.4835,0.2515,0.35,10
F,0.61,0.485,0.15,1.2405,0.6025,0.07,0.3085,12
M,0.61,0.47,0.69,1.65,0.449,0.2345,0.2945,9
M,0.11,0.475,0.0,1.1155,0.3835,0.223,0.38,10
I,0.59,0.58,0.73,0.9225,0.436,0.63,0.26,9
M,0.61,0.33,0.17,1.1185,0.5225,0.2405,0.21,9
F,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7
M,0.45,0.46,0.16,1.0175,0.473,0.2395,0.28,10
M,0.615,0.58,0.175,1.51,0.6035,0.261,0.311,9
I,0.62,0.485,1.02,1.1540000000000001,0.01,0.256,0.42,12
M,0.56,0.515,0.155,1.3255,0.01,0.2605,0.11,12
F,0.58,0.515,0.175,1.2209999999999999,0.3,0.24100000000000002,0.64,13
F,0.62,0.32,0.165,0.49,0.4995,0.2435,0.35700000000000004,11
F,0.62,0.49,0.16,1.0659999999999998,0.446,0.24600000000000002,0.305,11
F,0.62,0.28,0.18,1.2215,0.5820000000000001,0.2695,0.56,12
I,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9
M,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10
M,0.62,0.48,0.87,1.266,0.6285,0.2575,0.309,12
F,0.62,0.48,0.175,1.0405,0.46399999999999997,0.2225,0.56,9
M,0.72,0.25,0.165,1.1165,0.71,0.2615,0.3325,11
M,0.625,0.475,0.16,1.0845,0.83,0.2355,0.3105,10
M,0.625,0.5,0.17,1.0985,0.78,0.22,0.354,9
I,0.625,0.07,0.155,1.1955,0.02,0.2055,0.3145,12
F,0.625,0.485,0.175,1.65,0.6765,0.73,0.3705,10
I,0.63,0.485,0.15,1.44,0.15,0.2865,0.278,9
M,0.63,0.64,0.17,1.0915,0.4615,0.266,0.3,9
F,0.63,0.5,0.68,1.1965,0.514,0.53,0.3995,8
M,0.63,0.07,0.25,1.1745,0.5255,0.29,0.33899999999999997,11
M,0.63,0.29,0.91,1.2329999999999999,0.2,0.67,0.3035,10
M,0.63,0.52,0.175,1.2695,1.29,0.56,0.86,11
I,0.635,0.5,0.165,1.489,0.715,0.43,0.3615,13
M,0.635,0.5,0.17,2.22,0.611,0.309,0.418,12
F,0.635,0.49,0.175,1.2435,0.5805,0.313,0.39,10
F,0.635,0.13,0.17,1.2615,0.5385,0.2665,0.25,9
F,0.14,0.44,0.165,1.98,0.24,0.13,0.36,10
M,0.64,0.515,0.18,0.22,0.5475,0.2925,0.3685,10
M,0.64,0.525,0.185,2.63,0.763,0.4205,0.4435,11
M,0.645,0.505,0.15,0.17,0.519,0.2615,0.335,10
M,0.645,0.5,0.175,0.83,1.16,0.28800000000000003,0.386,12
M,0.645,0.5,0.19,1.5595,0.741,0.3715,0.93,14
F,0.28,0.11,0.83,1.4745,0.605,0.68,0.7,9
M,0.645,0.31,0.195,1.226,0.96,0.27,0.3745,10
M,0.24,0.51,0.16,1.37,0.6665,0.59,0.317,9
F,0.645,0.51,0.75,1.2415,0.95,0.4,0.315,9
M,0.645,0.34,0.175,1.3375,0.53,0.41,0.415,10
F,0.645,0.51,0.19,1.3630000000000002,0.573,0.36200000000000004,0.36,10
M,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,9
F,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12
F,0.65,0.33,0.155,1.337,0.615,0.16,0.335,9
M,0.65,0.505,0.19,0.07,0.59,0.23,0.391,11
M,0.65,0.43,0.185,2.78,0.665,0.35,0.37799999999999995,11
M,0.65,0.51,0.16,0.4,0.8,0.2905,0.3665,9
M,0.655,0.55,0.08,1.274,0.37,0.281,0.365,10
F,0.655,0.51,0.15,2.65,0.4795,0.223,0.305,9
F,0.655,0.16,0.19,1.3485,0.5935,0.2745,0.425,12
F,0.655,0.505,1.06,1.4405,0.0,0.3805,0.363,11
F,0.66,0.5,0.64,1.3195,0.667,0.51,0.25,9
F,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12
M,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,10
M,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
M,0.665,0.525,0.175,1.3,0.6635,0.24,0.26,11
M,0.665,0.13,0.16,1.2890000000000001,0.6145,0.253,0.3665,11
F,0.665,0.505,0.16,1.2915,0.631,0.28,0.44,11
M,0.665,0.22,0.175,1.3725,0.606,0.32,0.395,12
M,0.51,0.5,0.175,1.2975,1.1,0.2,0.35,9
M,0.67,0.26,0.16,1.2585,0.6255,0.42,0.308,12
M,0.12,0.27,0.53,1.39,0.12,0.2865,0.3,11
F,0.67,0.52,0.19,0.47,0.5235,0.3095,0.39,13
F,0.67,0.55,0.155,2.48,0.9,0.33899999999999997,0.354,10
F,0.48,0.54,0.195,1.619,0.74,0.24,0.465,11
M,0.675,0.525,0.33,1.2835,0.56,0.2755,0.3545,13
F,0.675,0.51,1.04,2.48,0.6045,0.3175,0.3965,10
F,0.68,0.52,0.195,1.51,0.5920000000000001,0.391,0.65,10
F,0.37,0.51,0.2,1.55,0.7140000000000001,0.33899999999999997,0.4705,11
I,0.32,0.52,0.82,1.3735,0.7185,0.293,0.74,11
F,0.685,0.565,0.175,2.04,0.7775,0.375,0.43799999999999994,11
I,0.69,0.55,0.2,1.569,1.21,0.3675,0.46,12
M,0.7,0.565,0.175,1.04,1.45,0.3935,0.54,10
F,0.7,0.07,0.175,1.7730000000000001,0.08,0.48,0.512,15
F,0.55,0.54,0.34,1.58,0.6435,0.54,0.265,11
I,0.35,0.575,0.215,2.009,0.9895,0.4475,0.502,11
F,0.71,0.57,0.195,1.9805,0.83,0.4925,0.88,12
F,0.46,0.54,0.205,2.64,0.802,0.287,0.23,10
M,0.71,0.56,0.22,2.015,0.9215,0.45399999999999996,0.9,11
M,0.72,0.57,0.2,0.21,0.919,0.366,0.485,10
M,0.72,0.55,0.205,2.125,1.1455,0.64,0.511,13
F,0.72,0.525,0.18,1.445,1.27,0.3215,0.435,7
M,0.49,0.39,0.21,2.1425,1.03,0.0,0.503,14
F,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11
I,0.735,0.4,0.215,1.7469999999999999,0.7275,0.40299999999999997,0.557,11
F,0.58,0.565,0.205,2.119,0.9655,0.5185,0.48200000000000004,12
F,0.08,0.53,1.13,1.9380000000000002,0.7735,0.4825,0.575,11
M,0.66,0.595,0.205,2.2205,1.083,0.42100000000000004,0.11,12
I,0.77,0.62,0.195,2.5155,1.1155,0.02,0.642,12
M,0.775,0.63,0.79,2.79,1.3485,0.76,0.578,12
I,0.38,0.175,0.09,0.2315,0.096,0.057,0.0705,5
I,0.375,0.245,0.1,2.47,0.166,0.091,0.1125,6
F,0.375,0.27,0.135,0.597,1.02,0.02,0.1675,7
M,0.39,0.28,0.21,0.564,0.67,0.0955,0.14300000000000002,7
I,0.435,0.31,0.71,0.5965,1.45,0.139,0.44,8
M,0.63,0.32,0.12,0.414,0.89,0.09,0.11699999999999999,7
I,0.455,0.335,0.105,0.42200000000000004,0.22899999999999998,0.0865,0.1,6
I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.21100000000000002,8
M,0.455,0.345,0.11,2.07,0.207,0.0855,0.1215,8
I,0.43,0.23,0.14,0.7615,0.36200000000000004,0.1535,0.31,10
M,0.465,0.16,0.115,0.48,0.295,0.1395,0.12,7
I,0.71,0.16,0.105,2.8,0.195,0.12300000000000001,0.39,8
M,0.485,0.37,0.62,0.68,0.419,0.2455,0.64,9
F,0.485,0.345,0.16,2.28,0.3085,0.65,0.319,9
F,0.49,0.355,0.41,0.8795,0.3485,0.59,0.2825,8
M,0.5,0.37,0.15,1.0615,0.494,0.223,0.29600000000000004,9
M,0.515,0.31,0.155,2.16,0.4185,0.198,0.273,9
