Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.15,0.365,1.12,1.92,1.03,0.09300000000000001,0.2,7
I,0.37,0.16,0.44,2.36,0.13,0.07,0.1335,7
I,0.12,0.36,0.21,1.62,1.42,0.1025,0.22,7
I,0.14,0.61,0.12,2.68,0.2075,0.45,0.147,6
M,0.38,0.45,1.09,1.56,0.2945,0.10300000000000001,0.46,8
M,0.36,0.13,0.13,0.526,0.59,0.36,0.1555,6
F,0.79,0.54,0.12,0.94,0.2655,0.1285,0.14400000000000002,7
F,0.505,0.59,0.02,0.3,0.66,0.28,0.1555,9
F,0.505,0.38,0.11,0.6855,1.09,0.7,0.161,9
I,0.515,0.52,0.68,1.76,0.2695,0.23,0.17,8
I,0.57,0.18,0.41,0.9365,0.49700000000000005,0.75,0.72,8
F,0.515,0.4,0.125,0.27,0.25,0.0,0.93,7
I,0.52,0.48,0.125,0.5589999999999999,0.14,0.139,0.149,8
M,0.2,0.4,0.12,0.7205,0.54,0.03,0.1735,8
F,0.29,0.43,0.91,1.39,0.34600000000000003,0.23,0.18899999999999997,9
F,0.09,0.55,0.46,0.7575,0.39799999999999996,0.151,0.33,8
F,0.44,0.1,0.51,1.11,0.3565,0.52,0.203,9
F,0.16,0.28,0.23,1.33,1.36,0.218,0.23,8
M,0.53,0.425,0.81,1.36,0.6,0.2035,0.215,9
I,0.56,0.43,0.41,0.96,0.16,0.161,0.22,8
I,0.21,0.12,1.06,0.8715,1.13,0.1835,0.1835,9
M,0.57,0.41,1.1,0.5,0.19,0.29,0.47,8
M,0.69,0.24,0.96,0.16,0.64,0.26,0.23800000000000002,9
M,0.55,0.45,0.88,0.9155,0.14,0.13,0.55,8
F,0.74,0.53,0.175,0.88,1.0,0.2205,0.94,9
I,0.79,0.52,0.14,0.28,0.29,0.2165,0.2095,9
F,0.585,0.41,1.0,0.9059999999999999,1.44,0.27,0.2335,8
M,0.61,0.53,0.15,0.71,0.3,0.21,0.245,8
F,0.46,0.11,0.53,1.42,0.64,0.47,0.2515,9
I,0.54,0.48,0.145,0.9905,1.08,0.7,0.275,8
F,0.72,0.53,0.48,1.04,0.452,0.2655,0.28800000000000003,9
M,0.6,0.455,0.24,0.945,0.4365,0.36,0.78,8
I,0.6,0.28,0.32,1.2590000000000001,1.31,0.58,0.84,9
I,0.68,0.4,0.165,2.49,1.15,0.41,0.48,11
I,0.08,0.485,1.07,0.19,0.16,0.65,0.25,9
F,0.12,0.515,0.56,0.27,0.6,0.1,0.51,9
F,0.23,0.19,0.97,2.35,0.59,0.48,0.31,11
M,0.17,0.43,0.13,2.23,0.65,0.1915,0.49,8
F,0.5,0.485,0.155,0.93,1.06,0.231,0.33,10
F,0.62,0.435,1.0,1.012,1.47,0.23600000000000002,0.275,8
M,0.62,0.48,0.54,1.19,1.46,0.235,0.312,9
I,0.09,0.28,0.47,2.63,0.5,0.63,0.3465,10
F,0.625,0.47,0.18,0.44,0.451,0.69,0.305,11
M,0.12,0.61,0.87,0.53,0.14,0.26,0.94,9
F,0.8,0.62,0.175,1.27,0.467,0.38,0.25,10
M,0.63,0.24,0.15,1.1315,0.88,0.2745,0.08,9
M,0.63,0.38,0.76,2.8,0.6605,0.2425,0.31,11
F,0.63,0.31,0.15,0.49,0.87,0.69,0.3245,10
F,0.73,0.505,0.74,0.76,1.46,0.64,0.1,10
M,0.635,0.37,1.09,1.308,1.34,0.2,0.377,8
F,0.64,0.63,0.6,0.05,0.6635,0.15,0.4025,9
F,0.58,0.27,0.175,1.47,0.3,0.07,0.28,10
I,0.52,0.31,0.155,1.5390000000000001,0.62,0.52,0.65,11
F,0.645,0.505,0.71,0.88,0.71,0.47,0.95,11
I,0.21,0.28,1.01,1.5245,0.59,0.326,0.495,10
F,0.65,0.63,0.95,0.8,0.32,0.3045,0.78,10
I,0.57,0.07,0.16,1.3825,0.98,0.66,0.98,9
I,0.7,0.06,0.14,1.95,0.475,0.62,0.215,8
F,0.63,0.23,0.215,1.5555,1.06,0.53,0.444,11
M,0.655,0.51,0.19,2.24,0.13,0.4095,0.4195,11
F,0.66,0.3,0.72,1.374,1.02,0.35100000000000003,0.26,10
M,0.18,0.55,0.24,0.52,1.14,0.1,0.28,10
M,0.64,0.56,0.27,0.74,1.21,0.64,0.41,11
F,0.67,0.37,1.07,1.5265,1.38,0.38,0.36,10
M,0.57,0.46,0.58,1.98,0.616,0.61,0.17,10
M,0.39,0.07,0.185,1.7409999999999999,0.1,0.28,0.74,12
F,0.68,0.61,0.17,1.06,0.8415,0.11,0.39,11
F,0.69,0.525,0.53,1.61,0.9165,0.11,0.78,12
F,0.28,0.21,0.98,1.66,0.7535,0.45,0.99,11
F,0.55,0.11,0.51,2.29,1.22,0.54,0.29,11
I,0.705,0.56,1.01,1.1,1.4,0.4095,0.98,10
F,0.32,0.53,0.72,0.19,0.87,0.43,0.494,12
I,0.65,0.575,0.24,2.21,1.351,0.33,0.66,13
M,0.75,0.39,0.18,0.76,1.26,0.2,0.29,10
M,0.71,0.32,1.02,1.893,0.06,0.69,0.91,11
I,0.21,0.17,0.045,0.51,0.019,0.32,0.83,5
I,0.5,0.21,0.3,1.02,0.09,0.017,0.86,5
I,0.65,0.54,0.07,2.42,0.08,0.45,0.0405,6
I,0.46,0.11,0.085,0.11699999999999999,0.05,0.18,0.0415,6
I,0.64,0.1,0.09,0.47,0.47,0.49,0.65,6
M,0.335,0.17,0.5,0.168,0.079,0.05,0.64,5
M,0.35,0.26,0.49,0.18,1.19,0.0245,0.26,5
F,0.79,0.54,0.23,0.1775,0.079,0.51,0.78,6
I,0.67,0.26,0.89,0.1985,0.0715,0.0495,0.59,7
F,0.21,0.31,0.38,0.3,0.27,0.46,0.061,8
I,0.42,0.17,0.33,2.73,0.69,0.044000000000000004,0.37,7
I,0.6,0.65,0.87,0.1845,1.0,0.0365,0.49,7
I,0.67,0.64,0.5,0.2225,1.2,0.56,0.91,7
I,0.37,0.57,0.095,1.79,0.11,0.73,0.53,6
I,0.52,0.65,0.45,0.2165,1.31,0.7,0.0,7
I,0.76,0.3,0.13,2.49,0.4,0.33,0.075,7
M,0.65,0.29,0.1,1.08,0.10800000000000001,0.44,0.6,6
I,0.385,0.29,0.2,0.2365,1.46,0.0505,0.23,8
I,0.385,0.28,0.095,2.31,0.4,0.059000000000000004,0.07,7
I,0.43,0.3,0.77,0.308,1.0,0.18,0.56,8
I,0.39,0.3,0.38,0.252,0.1065,0.75,0.14,7
F,0.39,0.17,0.3,2.75,0.94,0.02,0.31,7
M,0.16,0.22,0.11,0.85,0.095,0.57,0.62,7
I,0.41,0.3,0.94,0.96,0.129,0.47,0.66,8
M,0.39,0.53,0.06,0.41,0.141,0.0575,0.075,8
I,0.1,0.325,0.1,1.33,0.49,0.28,0.07,7
I,0.425,0.325,0.11,0.37,0.49,0.71,0.84,8
I,0.425,0.6,0.08,0.303,0.66,0.0585,0.61,7
M,0.435,0.34,1.07,0.3295,0.129,0.52,0.27,7
I,0.22,0.325,0.51,1.52,1.45,0.39,0.34,6
I,0.45,0.33,0.095,2.45,0.46,0.064,0.14,8
I,0.14,0.15,0.38,0.4195,0.18100000000000002,0.62,0.67,7
I,0.16,0.07,0.17,0.457,0.76,0.0855,0.94,10
I,0.79,0.35,0.7,0.4,0.2,0.07,0.82,7
F,0.55,0.355,0.39,1.11,0.2015,0.24,0.13,7
M,0.64,0.47,0.95,2.05,0.188,0.0815,0.19,9
I,0.465,0.62,0.11,1.48,0.1825,0.52,0.17,8
I,0.61,0.355,0.125,0.499,0.46,0.46,0.04,8
I,0.11,0.36,0.145,1.53,0.18,0.36,0.43,8
M,0.63,0.36,0.1,0.4285,0.1965,0.22,0.11199999999999999,7
I,0.7,0.36,0.32,1.5,0.12,0.1305,0.1,8
F,0.16,0.54,0.48,0.09,0.179,0.44,0.05,9
M,0.48,0.28,0.93,0.42,1.46,0.114,0.15,8
M,0.13,0.41,0.16,1.78,0.06,0.106,0.28,8
I,0.22,0.375,0.3,0.19,0.03,0.51,0.16,7
M,0.39,0.27,0.86,2.0,1.23,0.57,0.36,8
F,0.49,0.62,0.135,1.87,1.04,0.1285,0.74,8
M,0.21,0.56,0.125,1.56,0.2075,0.67,0.15,8
M,0.495,0.1,0.6,0.602,0.2505,0.04,0.19,8
I,0.5,0.22,0.12,0.616,1.49,0.29,0.1935,8
I,0.5,0.44,0.12,1.94,1.37,0.147,0.31,8
F,0.5,0.23,0.14,0.86,0.6,0.135,0.76,9
I,0.51,0.395,0.13,0.6025,0.96,0.29,0.162,7
F,0.58,0.375,0.13,0.6065,0.3005,0.54,0.04,6
I,0.515,0.36,0.57,0.4,0.16,0.37,0.138,9
I,0.515,0.6,0.8,2.76,0.213,0.04,0.7,10
I,0.16,0.395,0.125,0.44,1.48,0.14,0.17,8
F,0.72,0.39,0.95,1.81,0.23800000000000002,0.56,0.54,8
M,0.29,0.23,0.72,1.09,0.2965,0.1595,0.0,9
I,0.31,0.32,0.13,1.44,0.22,0.39,1.0,7
M,0.525,0.12,0.145,0.845,1.26,0.1635,0.2875,8
M,0.69,0.06,0.04,0.664,0.3115,0.09,0.84,9
I,0.17,0.57,0.135,1.38,1.34,0.31,0.27,8
I,0.81,0.4,0.32,1.58,1.48,0.43,0.16899999999999998,7
I,0.74,0.21,0.31,0.7070000000000001,0.282,0.46,0.28,9
F,0.24,0.39,0.12,0.5965,0.2555,0.54,0.177,7
M,0.46,0.43,0.04,0.6255,0.37,0.1455,0.11,10
I,0.53,0.4,0.59,0.97,0.1935,0.1305,0.21,9
I,0.36,0.58,1.09,0.77,0.3745,0.16699999999999998,0.249,11
M,0.47,0.4,0.45,0.47,0.28,0.69,0.175,7
I,0.52,0.13,0.25,0.836,1.19,0.59,0.24,9
I,0.19,0.425,0.03,2.27,0.15,0.41,0.33,9
I,0.1,0.4,0.14,0.8195,0.3935,0.25,0.51,9
M,0.22,0.5,0.44,0.972,0.64,0.06,0.22,10
I,0.54,0.42,0.62,0.6275,1.04,0.1175,0.58,9
F,0.44,0.37,0.13,2.37,0.2955,0.33,0.225,10
I,0.32,0.15,0.78,0.71,0.3475,0.48,0.213,8
M,0.6,0.06,0.13,0.6859999999999999,0.3285,0.1455,0.18,9
I,0.15,0.21,0.39,0.92,0.48,0.37,0.53,8
I,0.75,0.61,1.06,0.7170000000000001,0.08,0.11199999999999999,0.59,8
M,0.46,0.09,0.52,0.27,0.327,0.08,0.51,10
I,0.55,0.42,0.06,2.39,1.35,0.53,0.54,9
I,0.55,0.25,0.45,0.816,0.3995,0.09,0.14,12
M,0.55,0.33,0.18,1.11,0.02,0.16,0.0,8
I,0.55,0.12,0.24,0.94,0.23,0.17,0.57,8
M,0.555,0.41,0.13,1.08,0.222,0.31,0.38,9
I,0.555,0.57,0.14,0.765,1.44,0.14,0.20600000000000002,8
M,0.555,0.34,0.54,1.6,0.3845,0.158,0.2765,11
M,0.22,0.31,0.19,0.8225,0.3685,0.13,0.81,10
I,0.56,0.21,0.49,2.74,1.18,0.35,0.16,8
M,0.56,0.49,0.135,0.8490000000000001,0.62,0.15,0.2645,10
I,0.78,0.15,0.81,2.28,0.31,0.18600000000000003,0.96,9
F,0.08,0.33,0.15,0.863,0.44,0.11,0.27,9
I,0.16,0.51,0.15,2.3,1.22,0.27,0.95,9
M,0.76,0.49,0.41,0.58,0.34,0.1735,0.21899999999999997,10
F,0.57,0.57,0.135,2.79,0.18,0.185,0.21,8
I,0.2,0.59,0.07,1.85,0.96,0.43,0.245,9
I,0.57,0.27,0.33,0.69,1.26,0.08,0.25,9
I,0.57,0.36,0.49,0.833,1.29,0.14400000000000002,0.05,10
I,0.75,0.445,0.155,0.867,0.12,0.1705,0.3,9
I,0.57,0.11,0.6,1.2,0.44,0.46,0.1825,12
M,0.35,0.5,1.11,1.88,1.41,0.65,0.51,8
F,0.11,0.4,0.03,0.84,0.364,0.196,0.32,10
F,0.31,0.53,0.155,0.93,0.07,0.1,0.47,10
I,0.38,0.45,0.125,0.78,0.68,0.74,0.5,9
M,0.575,0.46,0.82,1.3,0.79,0.54,0.86,10
F,0.67,0.31,0.195,0.9965,0.47,0.59,0.47,8
F,0.575,0.22,0.23,1.05,0.3475,0.67,0.41,9
F,0.575,0.36,0.45,0.14,0.67,0.17600000000000002,0.25,10
M,0.575,0.22,0.24,1.0305,0.4605,0.03,0.74,8
M,0.67,0.445,0.18,0.12,0.77,0.4,0.64,9
F,0.28,0.19,0.96,1.0,0.53,0.166,0.74,13
F,0.69,0.44,0.09,0.8340000000000001,0.428,0.1515,0.23,8
I,0.58,0.46,0.155,0.05,0.45,0.2225,0.68,10
M,0.58,0.43,0.13,0.69,0.1,0.11,0.2285,10
F,0.54,0.18,0.75,1.36,0.303,0.53,0.51,9
F,0.19,0.24,0.14,0.9129999999999999,0.4305,0.2205,0.36,10
F,0.37,0.49,0.45,1.43,1.01,0.235,0.39,10
I,0.21,0.43,0.61,1.022,1.2,0.268,0.91,10
I,0.59,0.57,0.07,0.9015,0.57,0.48,0.63,11
F,0.71,0.32,0.15,0.9,0.7,0.23,0.265,8
F,0.08,0.61,0.61,0.838,0.3965,0.19399999999999998,0.217,10
F,0.595,0.25,0.76,0.9590000000000001,0.82,0.73,0.34,10
I,0.73,0.09,0.15,2.22,1.13,0.06,0.3,8
F,0.6,0.58,0.155,1.55,0.42700000000000005,0.2045,0.58,8
I,0.6,0.34,0.06,1.13,0.61,0.196,0.305,9
M,0.74,0.48,0.01,0.9165,0.74,0.1965,0.2725,9
I,0.31,0.48,1.04,2.28,0.38,0.07,0.29,8
F,0.61,0.58,0.18,1.08,0.4495,0.2455,0.78,10
M,0.21,0.43,0.25,1.0590000000000002,1.18,0.75,0.275,9
M,0.24,0.1,0.16,1.194,0.59,0.3045,0.2635,10
M,0.3,0.51,0.77,0.2,0.46799999999999997,0.14,0.82,9
I,0.64,0.17,0.38,0.884,0.3835,0.2,0.27,8
I,0.72,0.6,0.1,0.51,0.94,0.2265,0.42,9
F,0.605,0.56,0.14,0.991,0.4735,0.74,0.8,8
M,0.53,0.37,0.77,0.9740000000000001,1.21,0.22399999999999998,0.79,9
F,0.63,0.34,0.34,1.4340000000000002,0.7285,0.2,0.431,11
F,0.61,0.65,1.12,2.74,1.06,0.228,0.38,10
I,0.61,0.35,0.44,1.0725,0.4835,0.14,0.72,10
F,0.61,0.5,0.15,0.87,0.59,0.37,0.3085,12
I,0.61,0.47,0.41,1.65,0.449,0.43,0.2945,9
M,0.75,0.13,0.0,0.24,0.34,0.223,0.63,10
I,0.41,0.64,0.73,0.99,0.436,0.63,0.26,9
M,0.61,0.33,0.51,1.1185,0.5225,0.2405,0.21,9
F,0.13,0.07,0.53,1.81,0.17,0.08,0.82,7
M,0.33,0.46,0.87,1.0175,1.34,0.2395,0.28,10
I,0.64,0.35,0.175,1.51,0.6035,0.261,0.311,9
I,0.39,0.39,0.33,0.97,0.21,0.256,0.25,12
M,0.56,0.515,0.94,1.3255,1.21,0.2605,0.11,12
I,0.58,0.09,0.79,1.2209999999999999,0.3,0.24100000000000002,0.55,13
F,0.09,0.44,0.165,2.12,1.41,0.2435,0.7,11
F,0.62,0.08,0.98,1.0659999999999998,0.02,0.24600000000000002,0.95,11
I,0.62,0.14,0.18,0.87,0.5820000000000001,0.54,0.56,12
I,0.2,0.22,0.62,2.03,0.3595,0.16,0.89,9
M,0.62,0.45,0.31,0.924,0.358,0.42,0.23,10
M,0.62,0.48,0.74,1.266,0.6285,0.2575,0.309,12
F,0.12,0.6,0.95,0.53,0.14,0.12,0.4,9
I,0.09,0.07,1.12,1.22,0.71,0.2615,0.3325,11
I,0.78,0.38,0.6,1.99,0.83,0.48,0.64,10
F,0.61,0.5,0.17,2.01,0.01,0.22,0.63,9
M,0.6,0.07,0.5,1.1955,0.02,0.55,0.3145,12
F,0.625,0.59,0.175,1.65,1.23,0.73,0.55,10
I,0.63,0.23,0.17,0.32,0.15,0.2865,0.71,9
M,0.63,0.64,0.88,1.92,0.4615,0.266,0.3,9
F,0.25,0.5,0.68,1.1965,0.24,0.69,0.38,8
M,0.63,0.07,0.25,1.1745,0.5255,0.29,0.17,11
M,0.21,0.29,0.91,1.2329999999999999,0.17,0.05,0.3035,10
F,0.63,0.27,0.16,1.2695,1.19,0.31,0.86,11
M,0.635,0.5,0.36,1.489,0.715,0.15,0.3615,13
F,0.4,0.39,0.17,2.22,0.93,0.309,0.93,12
I,0.635,0.28,1.01,1.2435,0.5805,0.313,0.09,10
F,0.53,0.58,0.32,2.22,1.21,0.2665,0.93,9
M,0.14,0.57,1.03,0.57,0.85,0.13,0.57,10
I,0.64,0.14,1.05,0.12,0.5475,0.2925,0.61,10
I,0.64,0.525,0.185,2.63,0.763,0.59,0.55,11
I,0.5,0.32,0.15,0.17,0.519,0.2615,0.335,10
I,0.26,0.5,0.175,0.83,1.16,0.53,0.386,12
M,0.29,0.15,0.69,1.5595,0.78,0.15,0.36,14
I,0.28,0.11,1.04,1.4745,1.02,0.43,0.7,9
M,0.645,0.31,0.195,0.86,1.2,0.29,0.41,10
M,0.24,0.51,0.16,0.99,0.6665,0.49,0.317,9
F,0.645,0.51,0.75,1.2415,0.95,0.4,0.315,9
M,0.17,0.34,0.46,1.13,0.53,0.41,0.36,10
I,0.41,0.06,0.19,2.32,0.573,0.63,0.71,10
M,0.15,0.44,0.15,1.2215,0.18,0.37,0.71,9
F,0.645,0.48,1.13,1.371,0.6925,0.05,0.35,12
F,0.49,0.33,0.155,2.11,0.615,0.16,0.335,9
I,0.65,0.55,0.19,0.07,0.29,0.23,0.391,11
M,0.65,0.16,0.185,2.78,1.42,0.44,0.06,11
M,0.28,0.43,0.16,0.4,0.8,0.2905,0.89,9
I,0.4,0.55,0.38,1.274,1.47,0.43,0.365,10
I,0.25,0.51,0.34,1.28,0.3,0.38,0.305,9
I,0.655,0.37,0.56,0.66,0.5935,0.2745,0.425,12
F,0.655,0.505,1.06,1.4405,1.01,0.3805,0.53,11
F,0.66,0.11,0.64,1.17,0.87,0.51,0.25,9
F,0.66,0.22,0.175,1.5175,1.03,0.3125,0.415,12
M,0.66,0.62,0.21,1.5505,1.14,0.53,0.25,10
M,0.66,0.33,0.1,0.55,0.7685,0.62,0.46,14
M,0.665,0.525,1.06,1.3,0.6635,0.26,0.26,11
I,0.665,0.13,1.13,0.8,0.45,0.32,0.3665,11
I,0.665,0.505,0.16,1.49,0.58,0.28,0.44,11
I,0.665,0.22,0.87,1.3725,0.606,0.32,0.8,12
M,0.51,0.15,0.175,1.2975,1.1,0.73,0.35,9
F,0.67,0.26,0.16,1.2585,0.6255,0.55,0.308,12
M,0.21,0.27,0.05,1.13,0.38,0.13,0.3,11
F,0.67,0.06,0.29,0.47,0.62,0.31,0.39,13
F,0.09,0.5,0.41,2.48,0.84,0.17,0.65,10
I,0.3,0.54,0.195,1.619,0.74,0.24,0.65,11
M,0.675,0.22,0.77,1.2835,1.02,0.74,0.28,13
I,0.76,0.33,1.04,2.48,0.6045,0.17,0.3965,10
M,0.46,0.52,0.26,1.51,0.5920000000000001,0.391,0.65,10
F,0.66,0.51,0.7,1.55,0.49,0.33899999999999997,0.4705,11
I,0.23,0.52,0.82,0.7,0.82,0.293,0.74,11
M,0.57,0.565,0.175,1.09,0.7775,0.69,0.43799999999999994,11
I,0.2,0.55,0.2,0.6,0.2,0.3675,0.46,12
M,0.7,0.565,0.15,2.45,0.13,0.3935,0.51,10
M,0.77,0.44,0.99,0.4,0.5,0.48,0.512,15
F,0.73,0.35,0.34,1.58,0.6435,0.01,0.04,11
I,0.33,0.575,0.215,1.53,0.9895,0.4475,0.13,11
F,0.71,0.57,0.6,0.55,0.41,0.4925,0.88,12
I,0.44,0.54,0.81,2.64,0.802,0.44,0.49,10
F,0.71,0.33,0.22,2.015,1.05,0.45399999999999996,0.9,11
M,0.72,0.57,0.2,0.21,0.919,0.06,0.63,10
I,0.72,0.55,0.71,2.75,0.11,0.64,0.71,13
I,0.15,0.525,0.18,1.53,0.8,0.3215,0.92,7
F,0.49,0.16,1.11,2.1425,1.03,0.0,0.503,14
F,0.73,0.56,0.19,2.51,0.799,0.09,0.5655,11
I,0.735,0.43,0.46,1.7469999999999999,0.7275,0.22,0.557,11
F,0.17,0.565,0.205,1.65,0.28,0.5185,0.48200000000000004,12
F,0.08,0.53,0.01,2.23,0.47,0.52,0.24,11
M,0.41,0.42,1.07,0.78,0.94,0.42100000000000004,0.07,12
I,0.77,0.62,0.36,2.5155,1.1155,0.02,0.02,12
M,0.48,0.63,0.17,2.79,1.26,0.3,0.72,12
I,0.24,0.43,0.09,0.39,0.096,0.057,0.78,5
M,0.32,0.23,0.1,2.47,0.89,0.091,0.97,6
F,0.45,0.26,0.135,0.597,1.43,0.02,0.52,7
M,0.29,0.24,0.21,0.564,0.67,0.66,0.71,7
I,0.435,0.1,0.99,0.61,0.28,0.139,0.61,8
M,0.63,0.22,1.0,1.24,1.44,0.18,0.54,7
F,0.455,0.18,1.11,0.12,0.22899999999999998,0.46,0.1,6
M,0.455,0.13,0.84,0.82,0.37,0.33,0.21100000000000002,8
M,0.455,0.345,0.33,2.32,0.17,0.09,0.1215,8
I,0.09,0.23,0.82,0.7615,0.54,0.1535,0.31,10
I,0.465,0.14,0.115,1.76,0.03,0.04,0.12,7
I,0.71,0.16,0.69,1.19,1.37,0.12300000000000001,0.85,8
M,0.485,0.37,0.35,0.68,0.419,0.2455,0.42,9
F,0.63,0.345,0.71,2.27,0.3085,0.65,0.319,9
I,0.49,0.355,1.03,0.8795,0.62,0.06,0.65,8
M,0.45,0.33,0.15,1.0615,0.494,0.223,0.66,9
M,0.515,0.31,0.42,2.16,0.4185,0.3,0.273,9
F,0.38,0.395,0.135,2.61,0.47200000000000003,0.2495,0.67,8
M,0.13,0.365,0.73,0.9605,0.43799999999999994,0.2225,0.276,10
M,0.72,0.53,0.32,1.15,1.03,0.46,0.159,7
M,0.68,0.24,1.06,2.52,0.3495,0.7,0.09,8
M,0.535,0.425,0.55,0.49,0.3765,0.1815,0.95,8
F,0.57,0.385,0.18,1.0835,0.08,0.68,0.304,8
I,0.29,0.42,0.29,0.8935,1.32,0.2195,0.33,8
F,0.61,0.415,0.2,1.358,0.01,0.62,0.75,10
M,0.545,0.46,0.38,1.1185,0.77,0.19,0.53,9
I,0.72,0.62,0.52,1.74,0.86,0.45,0.3345,10
M,0.55,0.49,0.56,0.86,0.6325,0.33,0.344,10
M,0.57,0.3,0.76,1.02,0.4805,0.62,0.29,9
F,0.575,0.32,0.3,1.025,0.46,0.63,0.28,10
M,0.22,0.45,0.13,0.68,0.97,0.18,0.213,10
F,0.58,0.35,0.17,0.26,0.6535,0.4,0.4155,10
I,0.09,0.58,0.76,0.953,1.27,0.2685,0.54,10
F,0.62,0.59,0.15,0.46,1.07,0.2035,1.0,8
I,0.6,0.63,0.22,1.54,0.62,0.21,0.3285,11
F,0.51,0.24,0.165,1.038,1.21,0.13,0.251,9
M,0.605,0.475,0.67,1.3,0.5575,0.58,0.34299999999999997,9
M,0.25,0.29,0.96,0.08,0.575,0.32,0.48,10
M,0.31,0.12,0.92,1.1135,0.5195,0.28,0.92,11
F,0.71,0.455,0.04,0.73,1.36,0.23800000000000002,0.88,10
M,0.21,0.08,0.63,1.86,0.98,0.25,0.11,10
M,0.59,0.14,0.175,1.49,0.5815,0.12,0.77,9
M,0.6,0.22,0.36,0.47,0.49,0.05,1.0,11
I,0.635,0.6,0.195,1.74,0.445,0.3115,0.6,11
M,0.635,0.475,0.15,0.95,0.56,0.25,0.67,10
F,0.28,0.39,0.14,2.79,0.55,0.2295,0.77,8
M,0.48,0.5,0.16,1.3815,0.672,0.326,0.86,9
M,0.65,0.26,0.19,1.6125,0.777,0.3685,0.25,11
M,0.65,0.485,0.06,1.93,0.5715,0.2785,0.95,10
F,0.38,0.49,0.52,0.4,1.46,0.25,0.51,9
M,0.33,0.52,0.19,1.4245,0.41,0.33299999999999996,0.7,10
F,0.665,0.62,0.185,2.78,0.5595,0.75,0.4375,11
I,0.29,0.39,1.08,2.25,0.6775,0.33,0.03,10
I,0.4,0.34,0.175,1.5845,0.7175,0.74,0.18,9
F,0.695,0.55,0.185,0.82,0.805,0.3,0.95,10
M,0.42,0.59,0.19,1.726,1.21,0.436,0.09,11
F,0.74,0.545,0.27,0.26,0.28,0.45,0.4645,13
I,0.25,0.55,0.15,2.54,0.52,0.22,0.98,9
M,0.3,0.56,0.58,0.24,0.691,0.45,0.52,11
M,0.73,0.575,0.47,0.77,0.9285,0.26,0.88,11
F,0.51,0.29,0.04,0.027000000000000003,0.11,0.2,0.37,5
F,0.78,0.33,0.055,0.0555,0.0235,0.15,0.23,4
I,0.17,0.12,0.93,2.53,0.29,0.0275,0.75,7
I,0.66,0.59,0.65,1.92,0.9,0.15,0.88,6
M,0.35,0.13,0.8,0.78,1.09,0.26,0.06,7
I,0.43,0.11,0.48,2.78,0.69,0.0325,0.065,6
I,0.365,0.25,0.085,0.223,0.42,0.0375,0.79,7
I,0.14,0.27,0.075,1.68,1.07,0.16,0.99,6
I,0.09,0.31,0.08,1.49,0.14,0.19,0.081,8
F,0.38,0.35,0.25,2.23,0.10300000000000001,0.067,0.11,6
M,0.41,0.36,0.76,1.65,0.114,0.39,0.11,7
I,0.22,0.37,0.23,0.44,1.1,0.02,0.38,7
I,0.62,0.63,0.09,1.81,1.03,0.0615,0.6,6
M,0.415,0.31,0.75,0.15,0.114,0.0565,0.0975,6
F,0.11,0.45,0.095,1.74,0.83,0.6,0.115,8
M,0.42,0.325,0.66,0.67,0.1675,0.44,0.1135,11
M,0.43,0.09,0.1,0.5,0.83,0.36,0.01,8
F,0.435,0.335,0.21,0.3245,0.3,0.71,0.96,7
F,0.5,0.65,0.11,1.57,0.17,0.0945,0.2,7
F,0.72,0.09,1.0,0.335,1.14,0.29,0.66,8
F,0.435,0.45,1.1,2.15,1.27,0.11,0.1185,7
M,0.445,0.22,0.11,0.37,0.7,0.067,0.92,8
F,0.465,0.39,0.44,0.445,0.1635,0.096,0.77,7
F,0.2,0.26,0.12,0.48700000000000004,0.17,0.41,0.45,8
M,0.5,0.59,0.27,1.78,0.203,0.01,0.1465,9
M,0.32,0.33,0.99,0.84,1.37,0.31,0.154,7
M,0.485,0.38,0.12,0.5155,0.99,0.64,0.37,8
M,0.485,0.29,1.12,0.457,0.33,0.43,0.5,9
I,0.69,0.64,0.29,0.88,0.08,0.57,0.22,8
I,0.4,0.38,0.145,2.5,0.205,0.19,0.97,8
M,0.77,0.27,0.14,0.494,0.18100000000000002,0.3,0.96,8
I,0.5,0.09,0.82,0.66,0.53,0.35,0.06,9
M,0.27,0.63,0.77,0.599,0.2245,0.42,0.225,11
I,0.29,0.59,0.67,1.0,0.96,0.34,0.46,8
M,0.18,0.08,0.65,0.7005,0.61,0.1105,0.44,10
F,0.22,0.52,0.135,0.38,0.5,0.152,0.245,10
I,0.12,0.23,0.57,0.6725,0.2555,0.1335,0.99,10
F,0.15,0.09,0.11,0.5785,0.79,0.09,0.14,8
M,0.18,0.41,1.12,0.62,1.41,0.0915,0.92,8
I,0.23,0.27,0.14,1.51,0.308,0.38,0.69,9
I,0.23,0.38,0.125,0.5805,1.35,0.146,0.165,9
M,0.52,0.38,0.35,0.6645,0.3285,0.66,0.1425,7
I,0.52,0.385,0.4,0.581,0.2555,0.36,0.14300000000000002,10
F,0.525,0.07,0.19,2.16,1.06,0.4,0.96,9
I,0.24,0.405,0.14,2.65,0.3045,0.29,0.73,8
F,0.15,0.25,0.84,1.97,1.23,0.54,0.38,9
I,0.12,0.5,0.33,0.677,0.298,0.0965,0.96,8
I,0.53,0.43,0.16,2.58,0.72,0.13,0.24,9
