type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,14.32,0.22,0.3,13.55,0.46,40.0,183.49,0.9956,3.29,0.52,9.66,5
white,9.0,1.33,0.27,25.66,0.47,142.56,116.0,0.9959,2.99,1.62,11.81,6
white,4.37,0.11,0.38,28.6,0.04,75.19,310.61,0.99,3.27,0.95,10.0,6
white,7.62,1.2,1.22,10.73,0.19,262.64,151.0,0.9931,3.75,1.81,10.82,5
white,8.4,0.94,0.27,58.86,0.28,122.06,287.77,1.0,2.82,0.39,11.9,6
red,6.6,0.25,1.58,12.4,0.27,66.9,229.4,1.02,3.51,0.47,14.01,6
white,7.3,1.44,0.37,7.62,0.040999999999999995,51.0,29.42,0.99,3.37,0.23,8.06,8
white,7.3,0.92,1.34,14.07,0.18,36.0,113.0,0.991,3.06,0.48,12.7,8
white,9.83,0.46,0.27,6.2,0.039,187.5,324.92,1.02,2.9,0.76,12.2,7
red,6.17,0.71,0.4,53.13,0.49,242.27,162.0,0.9936,3.75,0.34,14.53,7
white,7.8,0.56,0.66,39.97,0.042,168.74,333.71,0.9941,2.89,0.37,14.4,8
white,9.2,0.35,0.4,17.83,0.042,38.31,61.0,1.0,3.4,1.0,10.4,4
white,15.14,0.57,0.13,20.17,0.034,14.47,305.03,0.9917,3.91,0.67,12.8,7
red,12.28,1.25,1.28,11.92,0.027000000000000003,277.13,130.0,1.02,3.28,0.39,13.79,7
white,5.7,1.21,0.27,2.3,0.047,51.17,282.69,0.995,3.65,0.72,10.79,6
white,7.96,1.07,0.3,6.4,0.048,106.14,251.0,1.03,3.1,0.52,13.11,5
white,7.24,0.13,0.97,40.74,0.13,43.0,148.22,0.9955,2.87,0.7,10.52,5
white,7.6,0.19,0.41,40.31,0.48,166.8,87.42,0.9907,3.32,1.51,10.82,5
red,15.49,1.36,0.03,49.68,0.51,55.0,191.0,1.0,4.0,0.59,9.44,6
red,4.53,1.07,0.4,15.49,0.55,36.16,251.91,1.04,3.15,1.15,9.3,6
white,11.87,0.47,1.55,2.4,0.23,113.24,189.1,0.9911,3.67,1.12,12.38,8
white,6.5,1.48,0.31,1.4,0.04,9.93,223.51,0.99,3.33,1.38,11.07,7
red,6.2,0.82,1.44,27.91,0.33,143.17,333.68,0.9951,3.75,1.73,9.68,6
red,14.76,0.13,0.28,22.87,0.5,49.49,189.5,1.02,3.59,0.43,14.83,7
red,6.4,0.25,1.35,21.31,0.4,22.83,65.81,1.0,3.19,0.52,11.3,7
white,4.5,0.38,1.57,42.72,0.48,15.0,263.68,1.04,2.88,1.5,9.5,4
red,7.6,1.43,0.41,1.1,0.26,107.23,143.0,0.9907,2.92,1.48,14.88,5
white,6.7,0.13,1.3,1.2,0.17,33.9,105.15,0.9927,3.33,1.18,10.1,7
red,11.7,1.23,0.41,0.9,0.037000000000000005,254.05,48.28,1.04,3.25,0.43,12.94,6
red,7.6,0.27,1.46,3.8,0.057999999999999996,19.0,115.0,1.0,4.0,0.45,13.98,5
white,7.3,0.3,1.58,15.4,0.55,250.74,191.0,1.0,2.85,0.59,10.38,6
white,14.28,0.7,0.47,22.48,0.53,11.15,185.0,1.01,2.9,0.99,13.3,5
white,7.6,0.28,1.18,1.9,0.052000000000000005,265.64,116.0,0.99,3.26,1.03,14.62,6
red,8.3,0.16,0.41,9.2,0.042,41.0,225.73,1.04,3.1,1.35,13.11,7
white,8.19,0.52,1.65,23.05,0.06,134.33,181.0,1.04,3.46,0.5,13.32,6
white,7.73,0.22,0.41,8.2,0.54,37.0,236.07,0.998,2.87,0.68,11.12,6
white,14.51,0.23,0.94,2.7,0.61,31.83,121.0,0.99,3.55,0.86,12.4,7
white,6.2,0.3,0.12,55.99,0.13,30.0,130.0,1.03,3.65,1.11,14.09,7
white,6.9,1.44,1.14,1.7,0.15,21.31,219.25,0.9929,3.49,0.69,11.4,6
red,6.45,1.27,0.41,31.7,0.34,10.0,304.46,0.99,3.72,0.39,10.45,6
white,14.73,0.59,1.41,64.09,0.03,46.0,116.2,1.0,3.2,0.27,10.17,7
white,6.9,1.37,0.2,55.48,0.33,5.0,170.23,0.99,2.97,0.31,10.4,6
red,14.07,1.39,1.34,8.5,0.28,65.78,300.22,1.0,3.88,0.35,9.27,7
white,5.78,0.21,1.47,5.7,0.039,24.0,98.0,1.03,2.8,0.61,12.3,7
white,9.57,0.17,0.81,24.62,0.045,60.25,117.96,1.0,2.79,0.35,10.64,6
red,11.41,1.56,0.9,11.97,0.37,233.55,259.05,0.9923,3.24,0.33,14.83,6
white,8.87,0.23,0.4,64.7,0.047,108.76,133.0,0.993,3.82,0.7,11.4,6
white,11.43,0.33,1.55,15.75,0.04,26.0,138.0,1.01,3.77,0.77,10.73,5
white,5.6,0.49,0.13,5.99,0.24,161.39,66.83,1.02,3.68,0.9,9.88,7
red,12.12,0.24,0.05,14.98,0.034,15.0,106.06,0.99,3.28,1.36,11.03,6
white,7.3,0.27,0.01,1.2,0.044000000000000004,12.0,295.45,1.03,2.86,1.16,10.03,7
red,14.94,0.45,0.4,45.99,0.037000000000000005,73.0,180.0,1.01,3.93,0.82,10.0,6
white,12.85,0.19,1.61,7.4,0.42,244.55,123.0,0.995,3.65,1.22,10.1,6
red,12.04,0.8,0.47,28.25,0.29,165.8,350.8,0.99,3.26,0.42,8.02,6
white,6.6,0.61,1.5,58.06,0.55,46.24,18.28,0.99,3.15,1.27,13.4,6
red,6.64,1.52,0.56,52.41,0.042,19.0,101.0,0.9946,3.12,0.66,8.1,6
white,9.42,0.71,1.38,4.5,0.039,17.0,116.0,0.99,3.07,1.6,12.16,7
red,8.11,0.19,0.89,61.02,0.38,27.0,98.0,0.9898,3.09,0.46,8.65,7
white,7.3,0.18,1.2,1.2,0.4,242.22,411.09,1.01,3.07,0.48,11.3,7
white,7.3,0.25,1.17,54.97,0.26,56.29,200.0,1.0,3.04,0.43,8.9,7
white,6.31,0.25,1.53,59.35,0.05,35.0,287.1,1.0,3.18,0.59,8.9,7
red,7.0,1.03,0.7,10.44,0.035,32.0,83.0,1.0,3.8,0.46,12.75,6
red,7.3,0.25,1.3,63.41,0.05,267.81,314.8,1.01,3.04,0.46,8.15,7
white,9.44,0.76,0.85,12.6,0.07,57.0,126.72,0.9979,3.59,0.66,9.3,6
white,13.22,0.4,0.29,10.13,0.2,8.27,246.63,1.0,2.83,0.88,13.89,8
red,7.1,0.69,1.24,2.2,0.044000000000000004,29.0,385.47,0.9937,3.82,0.64,9.47,8
white,12.57,0.39,0.66,41.52,0.043,11.0,348.13,0.9938,2.9,0.38,11.6,5
red,6.3,0.39,1.32,46.11,0.55,233.69,93.68,0.9942,3.15,0.35,10.2,4
red,8.2,0.31,0.36,18.68,0.034,233.29,90.0,0.99,3.01,0.38,10.5,8
red,7.1,0.19,0.23,43.82,0.033,244.74,78.0,0.993,2.92,0.78,8.62,6
white,7.3,1.57,1.14,5.64,0.27,14.33,200.0,1.0,3.15,1.01,8.9,7
red,11.52,1.58,0.34,1.2,0.04,252.15,283.19,1.02,3.88,1.33,8.73,6
red,7.1,0.26,0.32,18.41,0.037000000000000005,251.06,8.86,1.01,2.94,0.94,13.63,6
white,15.47,0.3,0.34,5.7,0.035,172.94,83.0,1.03,3.19,0.46,11.5,6
white,6.9,0.3,0.33,22.43,0.27,26.0,161.35,0.9925,3.25,1.91,8.32,8
white,9.03,1.25,0.33,41.42,0.39,22.0,124.0,1.02,3.13,0.41,9.61,6
white,15.33,0.22,1.1,1.4,0.42,117.27,130.0,0.9909,3.4,0.38,11.3,6
white,5.9,0.98,0.18,0.8,0.27,22.0,63.0,1.02,3.73,0.44,10.36,5
red,13.5,1.07,0.52,35.03,0.43,16.0,240.77,1.0,3.36,0.6,10.0,6
white,9.7,0.55,0.35,11.44,0.15,35.5,366.5,1.0001,3.67,0.59,10.68,3
white,4.48,0.84,0.74,1.0,0.044000000000000004,24.64,132.0,1.01,2.78,0.88,10.87,5
white,7.6,0.76,0.71,25.23,0.04,114.56,324.26,1.03,3.95,1.41,13.23,7
white,9.2,0.53,0.49,11.8,0.042,89.42,11.51,0.998,2.79,1.24,13.05,4
white,6.2,0.97,0.42,4.5,0.35,17.0,90.0,0.9919,3.9,1.96,11.6,6
white,10.95,0.51,0.24,1.1,0.051,203.59,327.43,0.9925,3.33,1.88,9.1,5
white,7.16,1.22,0.07,10.0,0.055999999999999994,17.97,132.82,1.03,3.06,1.04,12.27,4
white,8.1,0.29,0.49,8.69,0.39,22.0,368.21,1.02,2.84,0.41,14.37,6
red,6.8,0.22,1.43,0.9,0.61,183.09,399.43,1.02,3.25,0.35,12.15,6
white,15.67,0.22,1.52,1.0,0.07,175.98,93.5,1.02,3.72,1.38,12.7,6
red,15.11,0.25,0.49,6.82,0.042,13.32,156.0,1.02,3.33,0.55,11.3,5
white,8.2,1.12,1.29,1.1,0.033,284.45,97.09,0.9923,2.98,0.68,14.13,7
red,6.62,0.51,0.54,1.5,0.25,74.6,427.77,0.9928,3.15,0.46,9.6,5
red,9.31,1.36,0.08,1.0,0.08,134.51,164.75,1.03,3.66,1.19,13.66,4
red,5.9,0.93,1.64,6.54,0.051,280.56,297.65,1.03,3.18,1.09,9.6,5
white,14.9,0.36,0.49,2.9,0.03,16.0,94.0,1.01,3.1,1.33,13.13,7
red,4.46,0.29,0.49,1.2,0.16,32.0,158.41,1.02,3.43,0.66,12.2,6
white,7.4,0.9,0.49,14.1,0.13,35.0,156.0,0.9917,3.31,1.21,11.3,5
white,11.43,0.23,0.93,47.93,0.11,49.07,337.09,1.03,2.93,0.5,9.6,5
red,12.68,0.56,1.02,17.85,0.43,125.06,243.0,1.02,3.13,1.06,9.2,5
white,3.87,0.74,0.31,40.19,0.033,15.68,136.72,1.03,3.43,1.67,10.4,7
red,7.96,0.23,0.49,35.65,0.11,167.13,210.0,0.9951,3.16,1.47,9.5,5
white,6.1,0.25,1.38,7.6,0.052000000000000005,197.24,354.8,1.0,3.16,0.79,8.64,5
white,7.2,0.26,0.23,13.6,0.33,83.41,162.0,1.01,3.55,0.27,13.87,5
red,5.52,0.31,0.54,1.4,0.057,17.0,384.32,1.0,3.16,1.92,13.75,5
red,7.91,1.33,0.49,32.67,0.19,108.97,310.1,0.9938,3.84,0.44,8.0,5
white,11.9,1.36,0.9,5.3,0.03,192.66,125.0,0.9914,3.47,1.84,13.17,6
red,7.8,0.43,1.07,2.99,0.46,37.0,306.99,0.99,3.14,0.62,8.91,6
white,8.3,0.2,0.74,54.14,0.12,260.29,130.0,0.9924,3.25,0.46,12.2,6
white,12.99,0.79,0.49,41.29,0.063,150.9,46.03,0.9911,3.38,0.42,14.04,6
red,10.06,0.16,1.27,1.2,0.055,18.0,150.0,1.03,3.23,0.47,13.0,6
white,8.25,0.42,0.34,1.2,0.055,145.2,150.0,0.99,3.98,0.57,11.2,6
red,13.29,0.22,0.47,6.6,0.17,258.62,172.0,0.9932,3.27,1.42,12.11,6
white,14.56,0.43,0.36,14.47,0.033,37.0,126.15,0.99,3.14,0.57,11.3,6
white,7.2,0.4,0.54,1.1,0.04,111.98,57.31,0.9929,3.75,0.64,11.09,5
red,13.92,0.65,1.07,10.07,0.54,51.91,158.0,0.9955,2.83,0.35,10.72,6
white,7.6,0.52,1.41,29.49,0.034,37.0,199.57,1.02,3.14,0.38,11.8,7
red,11.01,1.09,0.49,22.36,0.054000000000000006,83.29,66.78,1.03,3.03,1.84,11.93,5
white,14.81,0.17,0.35,31.09,0.069,44.0,393.59,1.03,3.14,1.19,13.01,5
white,8.32,0.27,0.13,63.7,0.063,35.0,218.96,0.9911,3.38,1.7,11.82,6
white,10.26,0.16,0.74,4.45,0.02,246.87,130.0,1.01,3.25,0.35,9.1,6
white,4.94,0.22,1.23,2.7,0.044000000000000004,42.0,228.9,0.99,3.61,1.55,13.17,6
white,5.61,0.75,0.49,4.5,0.58,253.79,133.0,1.01,3.77,0.42,12.33,6
red,8.8,0.41,0.56,3.63,0.58,144.33,333.68,1.02,3.1,0.4,12.94,6
red,6.81,0.61,0.26,5.4,0.31,261.68,91.3,0.9946,3.55,1.45,10.8,6
white,4.89,0.75,0.93,22.32,0.055,18.0,150.0,1.0,3.35,0.71,14.27,6
red,8.3,0.09,0.49,21.01,0.36,11.0,137.0,0.9918,3.06,0.46,11.0,6
white,15.0,0.82,0.18,10.42,0.031,260.97,151.0,0.99,2.87,1.81,8.91,8
white,7.75,0.39,0.74,30.17,0.044000000000000004,19.0,163.0,1.02,3.46,0.53,11.08,5
white,6.9,1.02,0.49,54.15,0.18,248.94,297.45,0.9932,3.2,0.27,12.41,6
white,12.61,0.25,1.02,3.0,0.17,130.3,197.29,0.9903,3.34,1.35,9.9,7
red,5.61,1.12,0.15,22.02,0.046,251.98,60.0,0.9928,3.12,0.39,11.99,5
red,9.36,0.4,0.3,33.94,0.048,11.0,173.79,0.99,3.65,0.69,9.91,5
red,10.05,0.49,1.43,14.0,0.034,37.0,77.42,1.0,3.14,0.38,11.8,7
red,14.5,1.27,1.55,55.5,0.57,202.86,282.61,1.02,3.1,1.98,11.3,6
white,12.68,0.19,0.48,65.21,0.08,122.9,48.0,1.03,2.79,1.56,11.4,5
red,10.57,0.84,0.49,5.9,0.038,31.17,128.0,1.01,3.21,0.48,10.8,6
red,9.69,0.25,0.97,3.6,0.17,98.85,85.0,1.0,3.09,0.48,9.5,4
red,7.96,0.32,1.58,33.12,0.6,18.0,50.01,0.99,3.46,1.77,10.2,6
white,7.1,0.85,0.4,19.49,0.41,247.39,358.81,1.03,3.22,1.22,12.93,5
red,7.6,0.51,0.24,14.42,0.53,72.34,104.0,1.03,3.99,0.29,9.2,6
white,9.07,0.22,0.24,4.6,0.044000000000000004,55.54,159.0,1.02,3.58,0.28,12.33,6
red,11.62,0.16,0.07,2.0,0.055999999999999994,20.0,220.6,1.03,2.94,1.59,13.77,6
red,7.2,0.08,0.49,1.3,0.54,110.21,163.39,1.03,2.8,0.44,12.99,6
red,6.6,0.99,0.56,23.9,0.56,26.0,237.34,1.01,3.37,0.83,10.43,6
white,9.95,0.16,0.64,2.4,0.13,29.6,289.94,0.9952,2.94,0.71,13.54,6
white,13.32,0.25,1.54,3.6,0.47,13.0,75.06,0.9942,3.76,1.14,13.82,4
white,5.73,0.32,0.87,0.76,0.053,27.09,437.15,0.99,3.14,0.5,9.1,3
white,4.18,1.08,0.49,4.04,0.2,20.0,126.0,1.02,2.96,0.88,10.6,6
red,6.21,0.94,0.23,52.05,0.033,101.41,51.0,0.9932,3.3,1.66,14.06,6
white,6.7,0.25,0.74,16.35,0.054000000000000006,273.62,409.21,1.0004,3.51,0.31,8.82,6
white,5.96,0.26,0.74,26.01,0.13,68.0,372.13,0.9972,3.18,0.54,9.5,6
red,7.9,0.5,0.74,3.18,0.037000000000000005,144.94,150.21,0.9998,3.84,0.41,11.73,5
red,15.01,1.54,1.38,13.94,0.56,11.52,320.26,0.9918,3.55,0.45,10.3,6
white,15.23,0.63,0.95,19.43,0.46,37.17,106.43,1.0,3.58,0.62,9.16,5
red,7.75,0.3,0.49,9.24,0.046,47.0,138.77,0.99,3.8,1.18,8.15,5
red,10.25,0.34,0.49,9.0,0.38,247.25,371.36,0.9936,3.33,1.87,9.24,8
red,14.07,0.35,0.49,4.73,0.21,42.0,193.43,0.9931,3.73,1.48,8.43,8
white,15.0,0.29,0.03,48.99,0.41,87.66,197.0,1.01,3.04,1.93,12.3,7
white,13.91,0.41,0.24,27.09,0.039,185.98,351.34,0.9934,2.76,0.71,10.4,5
red,6.3,0.95,0.49,1.2,0.044000000000000004,178.45,110.14,0.99,3.09,0.48,12.1,7
white,4.08,0.27,0.49,1.8,0.040999999999999995,271.98,257.69,1.03,3.16,0.42,14.45,6
white,7.41,0.37,0.24,2.1,0.32,224.89,115.93,1.02,3.22,0.6,12.31,6
white,11.51,0.76,0.49,52.22,0.03,26.0,426.33,1.03,3.93,1.42,8.09,7
red,9.3,0.2,0.29,52.38,0.01,47.16,169.0,0.99,3.8,1.45,10.1,5
white,12.56,0.3,0.24,29.83,0.29,178.55,304.83,0.9933,3.13,0.38,13.19,5
white,9.77,0.27,1.22,53.85,0.039,24.0,124.0,1.03,3.44,0.34,12.6,7
white,14.16,0.61,0.74,65.19,0.47,24.0,126.0,1.0,2.77,1.14,12.2,8
white,13.84,1.43,0.49,1.5,0.09,147.7,68.47,1.0,3.04,0.49,8.49,7
white,8.1,0.55,0.49,8.1,0.39,51.0,205.0,1.04,3.1,0.52,10.08,6
white,12.96,0.52,0.74,7.5,0.29,236.77,320.64,1.0,3.25,0.4,10.0,6
red,12.03,0.21,0.49,26.29,0.06,135.1,170.0,1.03,3.35,0.44,9.8,6
white,14.67,0.2,0.54,30.37,0.22,10.79,177.74,0.993,3.16,0.51,11.56,5
white,8.0,0.73,0.13,47.17,0.53,10.0,274.22,0.9942,3.52,1.18,8.54,5
red,8.8,0.23,0.74,35.41,0.12,58.27,124.16,0.9934,3.33,0.86,11.2,6
white,14.84,0.22,0.03,9.4,0.41,29.0,134.0,0.9939,3.56,1.3,9.78,7
white,10.98,1.4,0.84,9.9,0.031,53.52,161.0,0.9937,3.91,0.28,9.01,6
white,14.37,1.53,0.47,9.3,0.58,87.12,132.0,0.9940000000000001,3.88,0.64,11.0,7
white,7.3,0.155,0.49,27.85,0.039,34.0,360.64,1.02,3.14,0.77,12.36,6
red,8.2,0.22,0.49,9.6,0.27,53.0,209.13,0.9951,3.68,0.33,11.21,6
white,8.2,1.2,1.26,9.3,0.038,52.0,163.0,0.9952,3.02,0.33,11.59,6
red,12.32,0.33,0.99,23.21,0.035,22.0,95.0,1.01,3.04,0.83,10.24,6
red,8.02,0.6,1.59,1.7,0.34,34.0,169.0,0.9938,3.74,1.5,10.1,5
white,8.67,0.2,0.88,1.7,0.038,38.0,167.0,0.9939,3.05,0.37,14.6,6
white,6.6,0.3,0.99,1.2,0.03,118.39,282.36,0.9933,2.95,0.36,9.2,5
red,9.18,0.21,0.49,46.2,0.07,100.94,147.33,1.03,3.25,1.14,11.0,5
white,4.78,0.43,1.45,28.24,0.6,71.26,332.88,0.998,3.34,0.77,10.0,6
red,14.72,0.52,1.17,35.04,0.6,61.16,414.1,0.9997,3.28,1.64,11.15,6
white,7.2,0.27,0.93,4.46,0.037000000000000005,47.0,156.0,0.9981,2.73,0.35,8.7,5
white,8.98,0.27,1.29,51.98,0.25,33.0,423.54,0.992,3.26,0.54,11.76,6
red,7.9,1.38,1.48,20.12,0.18,78.79,90.82,1.02,3.04,0.55,11.0,6
red,7.4,0.66,0.52,24.75,0.037000000000000005,202.68,41.62,1.0,3.7,0.54,8.51,6
red,4.9,0.21,1.21,58.34,0.04,81.33,158.0,0.99,3.96,1.5,10.02,6
white,7.2,0.99,0.74,54.84,0.23,277.22,10.59,0.99,3.04,0.44,8.09,5
red,6.59,0.15,0.12,15.39,0.037000000000000005,104.68,81.0,1.02,3.55,0.95,11.2,7
white,5.2,0.23,0.49,53.47,0.049,1.67,122.43,1.0,3.2,0.3,9.89,7
red,5.22,0.26,0.23,5.0,0.027999999999999997,32.0,107.0,1.02,3.55,0.54,10.89,6
white,7.1,0.18,0.74,2.82,0.044000000000000004,151.02,176.0,1.02,3.38,0.67,8.38,6
white,8.5,0.15,0.49,5.51,0.35,17.0,176.27,0.9932,3.84,1.37,13.65,6
red,9.38,0.39,0.49,2.67,0.25,229.71,117.24,1.01,2.91,0.32,10.85,5
white,12.82,0.28,0.33,2.3,0.19,32.0,148.0,1.02,3.13,0.36,10.92,6
white,6.0,0.17,0.49,42.64,0.034,26.0,318.39,0.992,2.83,0.23,11.59,6
red,12.4,0.64,1.15,5.0,0.027999999999999997,271.02,332.19,0.9936,3.24,1.08,10.58,6
white,6.0,0.18,0.74,3.72,0.044000000000000004,125.14,176.0,1.01,3.91,0.99,9.0,6
white,7.1,0.53,1.05,48.58,0.13,133.93,127.98,1.02,3.16,0.51,10.95,4
white,7.2,0.16,0.1,2.32,0.17,125.19,152.37,0.9924,3.54,0.57,8.25,6
white,4.59,0.14,1.5,1.1,0.3,134.45,99.0,1.01,3.85,0.89,10.6,6
white,8.77,0.13,0.49,26.7,0.027999999999999997,109.81,24.0,1.0,3.79,1.06,9.9,5
white,4.92,0.65,1.65,34.61,0.29,250.97,152.0,1.0,3.18,0.57,13.39,6
white,14.36,0.31,0.21,60.21,0.034,214.63,156.0,1.02,2.82,0.45,9.9,6
white,8.47,0.3,0.52,65.66,0.29,36.0,349.05,0.9945,3.76,1.3,9.9,6
white,7.1,0.11,0.24,33.02,0.025,32.0,277.77,1.02,3.34,0.62,12.01,6
white,4.79,1.05,0.83,1.5,0.44,52.16,132.11,0.9932,3.03,1.84,10.3,6
red,8.67,0.27,0.49,6.52,0.55,70.91,323.21,0.9953,3.18,1.33,10.6,6
white,11.4,1.47,0.65,1.2,0.122,45.0,129.0,1.04,3.09,0.77,11.69,6
white,11.32,0.21,1.04,55.04,0.5,44.0,152.0,0.9912,3.29,0.44,13.36,7
red,13.53,0.87,0.81,5.32,0.25,19.46,156.0,1.02,3.36,0.63,8.26,7
white,9.07,1.42,0.5,8.2,0.21,32.0,336.95,0.9965,3.0,1.5,13.47,7
white,12.55,0.6,0.49,3.2,0.032,33.36,277.1,0.9932,3.53,1.46,12.08,7
red,6.8,0.23,0.54,10.0,0.49,277.69,117.22,1.03,2.88,1.33,9.6,6
red,14.39,0.82,0.49,5.2,0.051,36.0,157.0,0.99,3.15,0.6,12.98,6
white,6.2,0.26,0.49,6.4,0.045,12.0,418.69,0.9963,3.27,0.35,12.47,4
white,12.95,0.35,1.57,23.24,0.16,229.3,56.0,0.99,3.13,0.56,10.5,4
red,7.8,0.88,0.74,33.48,0.033,33.0,398.22,1.03,3.01,0.65,14.19,6
white,5.84,0.7,0.75,2.0,0.28,10.0,112.0,0.9958,3.15,0.67,8.14,5
white,12.93,0.24,0.49,21.89,0.18,26.0,126.0,1.02,3.0,0.33,13.09,7
white,13.45,0.49,1.49,1.8,0.033,210.5,350.47,1.0,3.29,1.44,8.81,6
white,6.9,0.28,0.49,2.0,0.57,278.65,112.0,0.9958,2.85,0.46,9.97,5
white,9.76,0.9,0.49,3.5,0.31,193.04,117.0,0.9938,3.14,0.51,9.1,6
red,9.98,1.1,0.03,18.05,0.1,125.87,56.64,0.9996,3.61,1.0,11.03,5
white,7.5,0.19,0.49,33.47,0.055,130.26,110.0,1.0,3.78,0.44,10.45,5
white,7.4,0.1,1.18,63.03,0.48,22.66,188.0,1.0,3.52,0.3,9.7,6
red,7.37,1.32,0.74,6.38,0.11,35.0,406.02,1.0,3.97,1.45,9.9,5
white,6.6,1.23,0.38,4.6,0.040999999999999995,55.15,121.33,1.0,3.21,1.2,8.8,5
red,9.96,0.3,1.17,8.2,0.19,52.33,300.57,1.03,3.52,0.58,9.7,6
white,6.9,0.22,0.29,36.73,0.11,50.0,363.63,0.99,3.54,0.5,14.25,6
red,7.8,0.17,0.49,3.1,0.045,21.0,116.0,1.0,3.16,1.95,10.3,5
red,8.5,0.17,1.57,8.8,0.048,189.76,108.0,0.9947,3.86,1.49,10.5,4
white,6.8,0.17,0.74,27.19,0.04,112.07,182.0,0.9953,3.71,0.46,11.51,6
red,7.22,0.08,1.33,30.83,0.05,219.13,266.37,0.99,3.09,0.23,8.84,6
white,15.84,1.16,1.13,23.73,0.19,118.9,65.62,0.9946,3.67,0.25,14.58,4
red,5.81,1.13,0.21,41.97,0.44,95.43,71.15,0.9978,2.95,1.39,13.34,5
red,8.77,0.32,0.39,13.4,0.062,50.0,205.77,1.03,3.22,1.59,11.56,4
red,5.01,0.31,1.51,15.4,0.046,13.0,133.0,0.99,3.96,1.41,10.19,5
white,15.85,1.1,1.57,7.2,0.039,260.16,181.31,1.02,2.94,1.55,11.5,6
red,8.4,0.41,0.16,50.7,0.13,72.08,108.0,0.9934,3.28,0.83,11.9,7
red,6.82,0.18,0.74,58.06,0.046,252.63,168.0,1.03,3.58,1.96,12.49,5
white,6.4,0.25,0.45,7.8,0.59,199.41,209.0,0.9956,2.95,1.27,10.45,6
white,7.3,0.81,0.28,13.5,0.19,210.36,287.91,0.99,3.03,0.4,8.7,5
white,8.7,0.31,1.27,3.48,0.41,34.0,422.04,1.02,2.9,1.45,9.8,5
red,8.79,1.43,1.1,7.8,0.03,232.3,114.89,1.03,3.09,1.47,9.2,6
white,7.3,0.3,1.56,10.62,0.039,46.0,291.66,1.04,3.02,1.32,10.74,5
white,12.41,1.42,0.74,46.34,0.39,27.0,122.0,1.02,3.35,0.48,13.68,6
white,7.78,1.17,1.0,10.68,0.027999999999999997,83.33,423.87,0.99,3.83,1.06,12.01,6
white,5.98,0.12,0.92,10.83,0.34,233.08,271.24,0.9945,2.75,0.82,10.4,6
white,6.8,0.21,0.66,32.1,0.047,25.0,111.0,1.03,3.05,0.86,10.7,6
white,6.8,1.53,1.31,7.3,0.043,220.11,95.43,1.03,3.13,0.33,13.54,6
red,7.0,0.29,1.15,21.17,0.41,178.17,380.96,0.9938,2.95,1.96,9.4,6
red,6.4,0.15,1.55,7.3,0.1,275.58,343.38,1.03,3.5,0.28,9.2,6
red,6.6,0.55,0.01,45.81,0.034,157.06,122.0,0.99,3.29,0.73,13.87,5
red,5.89,0.59,0.49,7.3,0.31,53.0,206.0,1.01,3.74,0.43,12.34,6
white,6.3,0.24,1.07,1.4,0.35,204.12,169.65,1.03,2.77,0.39,10.88,6
white,12.14,0.33,0.37,15.68,0.16699999999999998,37.13,94.0,1.02,3.3,0.5,11.02,6
white,4.17,1.33,1.51,32.45,0.37,37.0,236.74,1.03,3.04,1.31,12.45,6
red,3.94,1.41,0.32,7.83,0.58,55.0,382.53,1.0,3.08,0.81,10.7,6
white,5.6,1.21,0.24,4.7,0.08,217.76,291.42,1.02,3.26,1.43,12.7,5
white,10.62,0.16,0.2,54.15,0.53,75.51,8.31,1.04,3.09,0.67,12.25,7
white,5.12,1.03,0.64,49.51,0.01,39.0,420.38,0.9942,3.36,0.65,9.5,5
white,7.1,0.26,0.49,2.2,0.49,31.0,113.0,0.9903,3.25,0.42,9.31,9
white,5.95,1.39,1.41,56.81,0.29,45.06,336.66,1.0,3.94,0.28,12.5,6
red,6.59,0.5,0.49,21.58,0.52,135.5,82.17,1.02,3.16,1.87,10.33,7
white,8.76,1.06,1.07,23.5,0.17,100.52,411.67,1.01,3.94,0.47,12.19,5
white,8.1,0.2,0.49,11.8,0.048,24.63,212.0,0.99,2.91,1.91,14.41,7
white,7.5,0.44,0.01,1.7,0.031,11.55,138.16,1.03,3.07,0.46,8.68,6
white,4.42,0.26,0.95,50.33,0.1,13.03,127.09,0.9941,3.12,0.43,11.54,6
white,7.8,1.51,1.56,48.68,0.4,138.97,229.4,1.01,3.03,0.32,12.49,7
red,10.06,0.14,1.63,45.02,0.21,29.91,83.24,1.0,3.57,1.0,10.8,7
white,8.0,0.22,0.1,18.57,0.41,128.25,311.26,1.02,3.94,1.03,14.73,5
white,8.38,0.19,0.0,54.69,0.13,72.3,365.13,1.03,3.91,0.47,12.25,6
red,15.13,1.39,1.07,7.3,0.045,45.73,332.32,0.9957,3.09,1.86,10.17,6
white,12.39,0.2,0.64,1.6,0.065,129.27,220.5,1.03,3.22,0.52,9.2,6
white,7.94,1.38,1.39,33.2,0.47,53.0,403.47,1.03,3.14,0.36,8.5,6
white,8.76,0.21,1.12,50.77,0.3,31.0,128.0,1.01,3.16,0.36,11.92,8
white,7.8,0.28,1.31,35.74,0.46,80.65,36.77,1.0,3.03,0.32,11.3,7
white,6.93,0.84,0.49,1.6,0.56,17.0,433.94,0.9956,4.01,0.34,9.4,5
